Dataset	TF	Comparison_Type	N_Available_Priors	N_MWU_Significant_Options	Top_Prior	Top_ROC_AUC	Top_MWU_Adjusted_P_Value	Top_MWU_Significant_FDR_BH	Top_N_Cells	Top_N_Pos	Top_N_Control	Second_Prior	Second_ROC_AUC	Second_MWU_Adjusted_P_Value	Second_MWU_Significant_FDR_BH	AUC_Diff	DeLong_Z	DeLong_P_Value	DeLong_P_Value_FDR_BH	DeLong_Significant_FDR_BH
NormanWeissman2019_filtered	TP73	top2_delong	3	3	causalpath	0.7523410957502978	9.842881594409341e-42	True	12010	246	11764	dorothea	0.6412195605720082	5.605976355620041e-14	True	0.1111215351782896	5.5424945574198	2.9819267543698676e-08	1.0436743640294537e-07	True
NormanWeissman2019_filtered	SPI1	top2_delong	3	3	causalpath	0.7220904588706953	7.547705019184043e-76	True	12371	607	11764	dorothea	0.6946135054758968	2.4106146891244857e-58	True	0.027476953394798498	2.1268610999620523	0.033431625814668076	0.046804276140535304	True
NormanWeissman2019_filtered	KLF1	top2_delong	2	2	collectri	0.7035528879405981	2.02175097154938e-180	True	13698	1934	11764	dorothea	0.5506578093754911	1.2873652548623226e-12	True	0.15289507856510698	17.25075382176898	1.104488863396065e-66	1.5462844087544912e-65	True
NormanWeissman2019_filtered	HNF4A	top2_delong	3	3	dorothea	0.6909991638124897	3.41087126427449e-23	True	11997	233	11764	collectri	0.5748938713146823	0.00014675006282787278	True	0.11610529249780743	4.971914652256675	6.629489130464062e-07	1.5468807971082812e-06	True
NormanWeissman2019_filtered	CEBPB	top2_delong	3	3	causalpath	0.6857816573161056	3.8546702794955996e-43	True	12244	480	11764	dorothea	0.5420649509803921	0.0017530227465529713	True	0.14371670633571354	9.17891891057573	4.354409291809282e-20	3.0480865042664976e-19	True
NormanWeissman2019_filtered	CEBPE	single_available_significant	1	1	collectri	0.6372218952855482	4.9512127838274666e-55	True	12971	1207	11764				False					True
NormanWeissman2019_filtered	JUN	top2_delong	3	2	dorothea	0.5890686648746094	8.748473888964875e-07	True	12029	265	11764	collectri	0.5654879292757566	0.0003253886267065653	True	0.023580735598852764	1.111494796434554	0.26635542862542705	0.31074800006299824	False
NormanWeissman2019_filtered	FOSB	single_available_significant	1	1	collectri	0.5852265215912955	1.596747687835407e-12	True	12389	625	11764				False					True
NormanWeissman2019_filtered	DLX2	single_available_significant	1	1	collectri	0.5707594966014329	3.0435682145773e-10	True	12491	727	11764				False					True
NormanWeissman2019_filtered	RREB1	single_available_significant	1	1	collectri	0.5620340174955952	0.00017723801664564623	True	12094	330	11764				False					True
NormanWeissman2019_filtered	KMT2A	top2_delong	2	1	dorothea	0.5547439989256499	0.003398085437789721	True	12002	238	11764	collectri	0.5195225999274242	0.28281098074673583	False	0.03522139899822563	1.3794806441866805	0.16774661001575863	0.2134956854746019	False
NormanWeissman2019_filtered	AHR	top2_delong	3	3	collectri	0.5431618356706429	0.000651888164768433	True	12321	557	11764	causalpath	0.5288087168533523	0.0189824874804262	True	0.014353118817290622	0.9153857890246446	0.35998913612198247	0.38768060813136573	False
NormanWeissman2019_filtered	MEIS1	top2_delong	2	1	dorothea	0.5406062141506267	0.0001838204041251416	True	12529	765	11764	collectri	0.46489717160807426	1.0	False	0.07570904254255245	4.981950618759261	6.294650032391276e-07	1.5468807971082812e-06	True
NormanWeissman2019_filtered	ETS2	top2_delong	3	2	causalpath	0.5380388220782786	3.3285385549107665e-06	True	12959	1195	11764	collectri	0.5330003314843241	0.00022709318640542586	True	0.005038490593954448	0.5036389655596715	0.6145151055253875	0.6145151055253875	False
