Dataset	TF	Prior	N_Pert	N_Control	U_Stat	MWU_AUC_Effect	ROC_AUC	PR_AUC	AP_Baseline	AP_Lift	P_Value	Adjusted_P_Value	Significant_FDR_BH	Mean_Diff	Score
ReplogleWeissman2022_K562_gwps	ZNF274	ensemble	75	74615	2924321.0	0.5225617726551856	0.4774382273448145	0.0009982909797961342	0.0010041504886865711	0.9941647104129768	0.7506423057826037	0.9921533085126588	False	0.032231837786615584	0.28682603124948713
ReplogleWeissman2022_K562_gwps	NFATC1	ensemble	282	74615	10779158.0	0.5122825777525577	0.4877174222474423	0.003798473128335373	0.0037651708346128684	1.008844829407569	0.7621248568074903	0.9999973175522411	False	0.04396820263111714	0.2716448826400327
ReplogleWeissman2022_K562_gwps	ELF4	ensemble	241	74615	9230190.0	0.5132954978015778	0.48670450219842215	0.003187710608081513	0.0032195148017526987	0.9901214326910777	0.7623372630059718	0.9999973175522411	False	0.03137412884358512	0.27136621884498613
ReplogleWeissman2022_K562_gwps	SP3	ensemble	145	74615	5595246.0	0.5171601346683088	0.4828398653316912	0.001930924874952533	0.0019395398608881755	0.995558232078975	0.7627290325440133	0.9999973175522411	False	0.11955367091206298	0.27085244505324696
ReplogleWeissman2022_K562_gwps	ZNF740	ensemble	148	74615	5716970.0	0.517699868333119	0.482300131666881	0.0020285676896172923	0.001979588834048928	1.0247419336409298	0.7719176336976481	0.9999973175522411	False	0.1523473493621917	0.2588774267508601
ReplogleWeissman2022_K562_gwps	PRDM14	ensemble	201	74615	7727188.0	0.5152277878849404	0.4847722121150596	0.0025919925808802965	0.0026865911035072712	0.964788641448459	0.7724260399852548	0.9999973175522411	False	0.1838350193074201	0.2582190159131213
ReplogleWeissman2022_K562_gwps	KDM2A	ensemble	295	74615	11283134.5	0.5126035456586749	0.48739645434132506	0.0037938456310691636	0.003938059004138299	0.9633795804182749	0.7732049375213624	0.9999973175522411	False	0.049524180979079555	0.25721114584144616
ReplogleWeissman2022_K562_gwps	AR	ensemble	265	74615	10150636.0	0.5133590671105385	0.48664093288946153	0.0033054806961611053	0.0035389957264957265	0.9340165831265795	0.7739744325567148	0.9999973175522411	False	0.2547489082998483	0.25621643881046874
ReplogleWeissman2022_K562_gwps	GTF2I	ensemble	225	74615	8639505.0	0.5146123433625946	0.48538765663740535	0.0029704087322642092	0.0030064136825227153	0.9880239534340152	0.7758145870502601	0.9999973175522411	False	0.042545081459272334	0.2538417215618276
ReplogleWeissman2022_K562_gwps	HEY2	ensemble	169	74615	6518823.0	0.5169592864673768	0.48304071353262323	0.002147687677333191	0.002259841677364142	0.9503708595365997	0.7787022455373467	0.9999973175522411	False	0.02781784677985427	0.25012653270315327
ReplogleWeissman2022_K562_gwps	SNAPC4	ensemble	260	74615	9972120.0	0.5140294537600709	0.48597054623992914	0.0034269954086634186	0.0034724540901502504	0.9869087739372057	0.7829741419954339	0.9999973175522411	False	0.054880563587781823	0.2446556078081237
ReplogleWeissman2022_K562_gwps	ZBTB7A	ensemble	962	74615	36417091.0	0.5073457609073772	0.4926542390926228	0.012433311592174968	0.012728740225200789	0.9767904264052053	0.783540680883104	0.9999973175522411	False	0.056876221767918234	0.2439322965389342
ReplogleWeissman2022_K562_gwps	HDAC7	ensemble	48	74615	1907942.5	0.5327186501820456	0.4672813498179544	0.0006521451439639983	0.0006428887132850274	1.0143981850788335	0.7837969201598538	0.9999973175522411	False	0.07393888638763763	0.24360532259424966
ReplogleWeissman2022_K562_gwps	RORA	ensemble	126	74615	4891287.0	0.5202672129630516	0.4797327870369484	0.002494193261600398	0.0016858217042854658	1.4795118933752012	0.7844795059479689	0.9999973175522411	False	-0.07830501029075804	0.24273483086223796
ReplogleWeissman2022_K562_gwps	LHX2	ensemble	72	74615	2830161.5	0.5268082639028494	0.47319173609715054	0.0010543729836594315	0.0009640231901134066	1.0937215976468329	0.7845394275984733	0.9999973175522411	False	0.09492937647624909	0.24265844982023474
ReplogleWeissman2022_K562_gwps	STAT4	ensemble	112	74615	4359193.0	0.5216292444070035	0.4783707555929964	0.0014652885622400912	0.0014987889250204075	0.9776483784867438	0.7859198336392503	0.9999973175522411	False	0.04235591674399954	0.24090048457993365
