Dataset	TF	Comparison_Type	N_Available_Priors	N_MWU_Significant_Options	Top_Prior	Top_ROC_AUC	Top_MWU_Adjusted_P_Value	Top_MWU_Significant_FDR_BH	Top_N_Cells	Top_N_Pos	Top_N_Control	Second_Prior	Second_ROC_AUC	Second_MWU_Adjusted_P_Value	Second_MWU_Significant_FDR_BH	AUC_Diff	DeLong_Z	DeLong_P_Value	DeLong_P_Value_FDR_BH	DeLong_Significant_FDR_BH
ReplogleWeissman2022_K562_gwps	NRF1	top2_delong	4	2	dorothea	0.6024785335363736	0.004783828851426236	True	74724	109	74615	ensemble	0.6019169965455701	0.004118050471254861	True	0.0005615369908035239	0.03311339850747477	0.9735841581459684	0.9735841581459684	False
ReplogleWeissman2022_K562_gwps	TFDP1	top2_delong	4	4	dorothea	0.6011153551192416	7.449128474469927e-08	True	74930	315	74615	ensemble	0.5991217987787043	6.039620824085492e-08	True	0.001993556340537328	0.2923464060243814	0.7700217808583272	0.9144008647692635	False
ReplogleWeissman2022_K562_gwps	MYB	top2_delong	4	3	causalpath	0.5931024933516915	0.00016566111557292436	True	74796	181	74615	ensemble	0.5718597455890514	0.012510347208213523	True	0.021242747762640124	1.0916195462656026	0.27500036108738324	0.47500062369638923	False
ReplogleWeissman2022_K562_gwps	ATF6	top2_delong	4	2	dorothea	0.5907785952139618	0.006731267732162733	True	74742	127	74615	causalpath	0.5720636801723915	0.031019797256197943	True	0.0187149150415703	1.2093517430671772	0.22652773980524832	0.47500062369638923	False
ReplogleWeissman2022_K562_gwps	ARNT	top2_delong	4	1	causalpath	0.5852882070614819	0.029299563353892447	True	74708	93	74615	ensemble	0.558526457319617	0.2958370645170652	False	0.02676174974186485	1.1197733285767653	0.26281036772034205	0.47500062369638923	False
ReplogleWeissman2022_K562_gwps	YY1	top2_delong	4	1	causalpath	0.5769328004970973	0.003892905710105352	True	74791	176	74615	collectri	0.5433780527922121	0.27467998386763703	False	0.0335547477048852	1.5207938051666585	0.12831158949515867	0.3228202665850977	False
ReplogleWeissman2022_K562_gwps	SP1	top2_delong	4	2	collectri	0.5664360298262043	0.019244355366172562	True	74812	197	74615	causalpath	0.5627271091433487	0.0201706484592467	True	0.0037089206828556653	0.22571054717165698	0.821426554306166	0.9180649724598325	False
ReplogleWeissman2022_K562_gwps	HIF1A	top2_delong	4	1	causalpath	0.5648425704625307	0.029299563353892447	True	74777	162	74615	collectri	0.5246726612247397	0.627925739165579	False	0.04016990923779107	1.721065516616309	0.08523893581865737	0.28442217294698424	False
ReplogleWeissman2022_K562_gwps	JUN	top2_delong	4	1	ensemble	0.5545473050969821	0.06088166443202685	True	74827	212	74615	collectri	0.5481445634761588	0.13660378221885808	False	0.006402741620823327	1.0194972739788701	0.30796694668111635	0.4876143322451009	False
ReplogleWeissman2022_K562_gwps	TFAP2A	top2_delong	4	1	causalpath	0.5431823312388939	0.05728720923335768	True	74897	282	74615	collectri	0.5290919390934932	0.4068952228220564	False	0.014090392145400754	0.6325783167188738	0.5270090505618223	0.7702439969749711	False
ReplogleWeissman2022_K562_gwps	E2F6	top2_delong	4	1	causalpath	0.5384271276764584	0.08929772170116543	True	74919	304	74615	collectri	0.4992278785484787	0.9037171005689472	False	0.039199249127979674	1.843836795004045	0.0652069285820777	0.28442217294698424	False
ReplogleWeissman2022_K562_gwps	E2F3	top2_delong	4	1	causalpath	0.5371445802739778	0.05728720923335768	True	75000	385	74615	ensemble	0.5356469356549769	0.1322566525596767	False	0.0014976446190009263	0.15391149965214967	0.8776795167369691	0.926439489889023	False
ReplogleWeissman2022_rpe1	SRF	top2_delong	4	4	dorothea	0.8823972662753	1.5272855840942066e-36	True	11508	95	11413	ensemble	0.8630407614585399	6.654534932731669e-33	True	0.0193565048167601	2.435785738364915	0.014859483363358104	0.04058720478818737	True
