source	interaction	target
MED1	upregulates-expression	G0S2
MED1	upregulates-expression	GLIPR1
MED1	upregulates-expression	GREB1
MED1	upregulates-expression	GRHL1
MED1	upregulates-expression	HMGCR
MED1	upregulates-expression	HMGCS1
MED1	upregulates-expression	HMGCS2
MED1	upregulates-expression	IRF8
MED1	upregulates-expression	IVL
MED1	upregulates-expression	KLK3
MED1	upregulates-expression	KRT1
MED1	upregulates-expression	KRT10
MED1	downregulates-expression	LEP
MED1	upregulates-expression	LORICRIN
MED1	upregulates-expression	LPL
MED1	upregulates-expression	ME1
MED1	upregulates-expression	NPAS2
MED1	upregulates-expression	PCK1
MED1	upregulates-expression	PEX11A
MED1	upregulates-expression	PLIN1
MED1	upregulates-expression	PLIN2
MED1	upregulates-expression	PPARA
MED1	downregulates-expression	RARB
MED1	upregulates-expression	RGL1
MED1	upregulates-expression	SLC27A1
MED1	upregulates-expression	STC2
MED1	upregulates-expression	SULT2A1
MED1	upregulates-expression	THRA
MED1	upregulates-expression	TIAM2
MED1	upregulates-expression	TNFRSF21
MED1	upregulates-expression	TRIB3
MED1	upregulates-expression	TXNRD1
MED1	upregulates-expression	UBE2C
MED1	upregulates-expression	UGT1A9
MED1	upregulates-expression	VDR
MED10	upregulates-expression	ADIPOQ
MED10	upregulates-expression	ANGPTL4
MED10	upregulates-expression	CD36
MED10	upregulates-expression	CEBPA
MED10	upregulates-expression	FABP4
MED10	downregulates-expression	LEP
MED10	upregulates-expression	LPL
MED10	upregulates-expression	PCK1
MED10	upregulates-expression	PLIN1
MED11	upregulates-expression	ADIPOQ
MED11	upregulates-expression	ANGPTL4
MED11	upregulates-expression	CD36
MED11	upregulates-expression	CEBPA
MED11	upregulates-expression	FABP4
MED11	downregulates-expression	LEP
MED11	upregulates-expression	LPL
MED11	upregulates-expression	PCK1
MED11	upregulates-expression	PLIN1
MED12	upregulates-expression	ADIPOQ
MED12	upregulates-expression	ANGPTL4
MED12	upregulates-expression	AXIN2
MED12	upregulates-expression	CD36
MED12	upregulates-expression	CEBPA
MED12	upregulates-expression	DKK1
MED12	upregulates-expression	FABP4
MED12	upregulates-expression	FOXP3
MED12	downregulates-expression	LEP
MED12	upregulates-expression	LPL
MED12	upregulates-expression	PCK1
MED12	upregulates-expression	PLIN1
MED13	upregulates-expression	ADIPOQ
MED13	upregulates-expression	ANGPTL4
MED13	upregulates-expression	CD36
MED13	upregulates-expression	CEBPA
MED13	upregulates-expression	FABP4
MED13	downregulates-expression	LEP
MED13	upregulates-expression	LPL
MED13	upregulates-expression	PCK1
MED13	upregulates-expression	PLIN1
MED13L	upregulates-expression	ADIPOQ
MED13L	upregulates-expression	ANGPTL4
MED13L	upregulates-expression	CD36
MED13L	upregulates-expression	CEBPA
MED13L	upregulates-expression	FABP4
MED13L	downregulates-expression	LEP
MED13L	upregulates-expression	LPL
MED13L	upregulates-expression	PCK1
MED13L	upregulates-expression	PLIN1
MED14	upregulates-expression	ADIPOQ
MED14	upregulates-expression	ANGPTL4
MED14	upregulates-expression	CD36
MED14	upregulates-expression	CEBPA
MED14	upregulates-expression	FABP4
MED14	downregulates-expression	LEP
MED14	upregulates-expression	LPL
MED14	upregulates-expression	PCK1
MED14	upregulates-expression	PLIN1
MED15	upregulates-expression	ADIPOQ
MED15	upregulates-expression	ANGPTL4
MED15	upregulates-expression	CD36
MED15	upregulates-expression	CEBPA
MED15	upregulates-expression	FABP4
MED15	downregulates-expression	LEP
MED15	upregulates-expression	LPL
MED15	upregulates-expression	NCF2
MED15	upregulates-expression	PCK1
MED15	upregulates-expression	PLIN1
MED16	upregulates-expression	ADIPOQ
MED16	upregulates-expression	ANGPTL4
MED16	upregulates-expression	CD36
MED16	upregulates-expression	CEBPA
MED16	upregulates-expression	FABP4
MED16	downregulates-expression	LEP
MED16	upregulates-expression	LPL
MED16	upregulates-expression	PCK1
MED16	upregulates-expression	PLIN1
MED17	upregulates-expression	ADIPOQ
MED17	upregulates-expression	ANGPTL4
MED17	upregulates-expression	CD36
MED17	upregulates-expression	CEBPA
MED17	upregulates-expression	FABP4
MED17	downregulates-expression	LEP
MED17	upregulates-expression	LPL
MED17	upregulates-expression	PCK1
MED17	upregulates-expression	PLIN1
MED18	upregulates-expression	ADIPOQ
MED18	upregulates-expression	ANGPTL4
MED18	upregulates-expression	CD36
MED18	upregulates-expression	CEBPA
MED18	upregulates-expression	FABP4
MED18	downregulates-expression	LEP
MED18	upregulates-expression	LPL
MED18	upregulates-expression	PCK1
MED18	upregulates-expression	PLIN1
MED19	upregulates-expression	ADIPOQ
MED19	upregulates-expression	ANGPTL4
MED19	upregulates-expression	CD36
MED19	upregulates-expression	CEBPA
MED19	upregulates-expression	FABP4
MED19	downregulates-expression	LEP
MED19	upregulates-expression	LPL
MED19	upregulates-expression	PCK1
MED19	upregulates-expression	PLIN1
MED20	upregulates-expression	ADIPOQ
MED20	upregulates-expression	ANGPTL4
MED20	upregulates-expression	CD36
MED20	upregulates-expression	CEBPA
MED20	upregulates-expression	FABP4
MED20	downregulates-expression	LEP
MED20	upregulates-expression	LPL
MED20	upregulates-expression	PCK1
MED20	upregulates-expression	PLIN1
MED21	upregulates-expression	ADIPOQ
MED21	upregulates-expression	ANGPTL4
MED21	upregulates-expression	CD36
MED21	upregulates-expression	CEBPA
MED21	upregulates-expression	FABP4
MED21	downregulates-expression	LEP
MED21	upregulates-expression	LPL
MED21	upregulates-expression	PCK1
MED21	upregulates-expression	PLIN1
MED22	upregulates-expression	ADIPOQ
MED22	upregulates-expression	ANGPTL4
MED22	upregulates-expression	CD36
MED22	upregulates-expression	CEBPA
MED22	upregulates-expression	FABP4
MED22	downregulates-expression	LEP
MED22	upregulates-expression	LPL
MED22	upregulates-expression	PCK1
MED22	upregulates-expression	PLIN1
MED23	upregulates-expression	ADIPOQ
MED23	upregulates-expression	ANGPTL4
MED23	upregulates-expression	CD36
MED23	upregulates-expression	CEBPA
MED23	upregulates-expression	FABP4
MED23	upregulates-expression	KISS1
MED23	downregulates-expression	LEP
MED23	upregulates-expression	LPL
MED23	upregulates-expression	PCK1
MED23	upregulates-expression	PLIN1
MED23	upregulates-expression	TXNIP
MED24	upregulates-expression	ADIPOQ
MED24	upregulates-expression	ANGPTL4
MED24	upregulates-expression	CD36
MED24	upregulates-expression	CEBPA
MED24	upregulates-expression	FABP4
MED24	downregulates-expression	LEP
MED24	upregulates-expression	LPL
MED24	upregulates-expression	PCK1
MED24	upregulates-expression	PLIN1
MED25	upregulates-expression	ADIPOQ
MED25	upregulates-expression	ANGPTL4
MED25	upregulates-expression	CD36
MED25	upregulates-expression	CEBPA
MED25	upregulates-expression	FABP4
MED25	downregulates-expression	LEP
MED25	upregulates-expression	LPL
MED25	upregulates-expression	PCK1
MED25	upregulates-expression	PLIN1
MED26	upregulates-expression	ADIPOQ
MED26	upregulates-expression	ANGPTL4
MED26	upregulates-expression	ANKRD37
MED26	upregulates-expression	CD36
MED26	upregulates-expression	CEBPA
MED26	upregulates-expression	FABP4
MED26	downregulates-expression	LEP
MED26	upregulates-expression	LPL
MED26	upregulates-expression	PCK1
MED26	upregulates-expression	PLIN1
MED27	upregulates-expression	ADIPOQ
MED27	upregulates-expression	ANGPTL4
MED27	upregulates-expression	CD36
MED27	upregulates-expression	CEBPA
MED27	upregulates-expression	FABP4
MED27	downregulates-expression	LEP
MED27	upregulates-expression	LPL
MED27	upregulates-expression	PCK1
MED27	upregulates-expression	PLIN1
MED28	upregulates-expression	ADIPOQ
MED28	upregulates-expression	ANGPTL4
MED28	upregulates-expression	CD36
MED28	upregulates-expression	CEBPA
MED28	upregulates-expression	FABP4
MED28	downregulates-expression	LEP
MED28	upregulates-expression	LPL
MED28	upregulates-expression	PCK1
MED28	upregulates-expression	PLIN1
MED29	upregulates-expression	ADIPOQ
MED29	upregulates-expression	ANGPTL4
MED29	upregulates-expression	CD36
MED29	upregulates-expression	CEBPA
MED29	upregulates-expression	FABP4
MED29	downregulates-expression	LEP
MED29	upregulates-expression	LPL
MED29	upregulates-expression	PCK1
MED29	upregulates-expression	PLIN1
MED30	upregulates-expression	ADIPOQ
MED30	upregulates-expression	ANGPTL4
MED30	upregulates-expression	CD36
MED30	upregulates-expression	CEBPA
MED30	upregulates-expression	FABP4
MED30	downregulates-expression	LEP
MED30	upregulates-expression	LPL
MED30	upregulates-expression	PCK1
MED30	upregulates-expression	PLIN1
MED31	upregulates-expression	ADIPOQ
MED31	upregulates-expression	ANGPTL4
MED31	upregulates-expression	CD36
MED31	upregulates-expression	CEBPA
MED31	upregulates-expression	FABP4
MED31	downregulates-expression	LEP
MED31	upregulates-expression	LPL
MED31	upregulates-expression	PCK1
MED31	upregulates-expression	PLIN1
MED4	upregulates-expression	ADIPOQ
MED4	upregulates-expression	ANGPTL4
MED4	upregulates-expression	CD36
MED4	upregulates-expression	CEBPA
MED4	upregulates-expression	FABP4
MED4	downregulates-expression	LEP
MED4	upregulates-expression	LPL
MED4	upregulates-expression	PCK1
MED4	upregulates-expression	PLIN1
MED6	upregulates-expression	ADIPOQ
MED6	upregulates-expression	ANGPTL4
MED6	upregulates-expression	CD36
MED6	upregulates-expression	CEBPA
MED6	upregulates-expression	FABP4
MED6	downregulates-expression	LEP
MED6	upregulates-expression	LPL
MED6	upregulates-expression	PCK1
MED6	upregulates-expression	PLIN1
MED7	upregulates-expression	ADIPOQ
MED7	upregulates-expression	ANGPTL4
MED7	upregulates-expression	CD36
MED7	upregulates-expression	CEBPA
MED7	upregulates-expression	FABP4
MED7	downregulates-expression	LEP
MED7	upregulates-expression	LPL
MED7	upregulates-expression	PCK1
MED7	upregulates-expression	PLIN1
MED8	upregulates-expression	ADIPOQ
MED8	upregulates-expression	ANGPTL4
MED8	upregulates-expression	CD36
MED8	upregulates-expression	CEBPA
MED8	upregulates-expression	FABP4
MED8	downregulates-expression	LEP
MED8	upregulates-expression	LPL
MED8	upregulates-expression	PCK1
MED8	upregulates-expression	PLIN1
MED9	upregulates-expression	ADIPOQ
MED9	upregulates-expression	ANGPTL4
MED9	upregulates-expression	CD36
MED9	upregulates-expression	CEBPA
MED9	upregulates-expression	FABP4
MED9	downregulates-expression	LEP
MED9	upregulates-expression	LPL
MED9	upregulates-expression	PCK1
MED9	upregulates-expression	PLIN1
MEF2A	upregulates-expression	ABRA
MEF2A	upregulates-expression	ACTA2
MEF2A	upregulates-expression	ACTG2
MEF2A	upregulates-expression	ADK
MEF2A	upregulates-expression	AFAP1
MEF2A	upregulates-expression	AGTR1
MEF2A	upregulates-expression	AKAP6
MEF2A	upregulates-expression	AKT1
MEF2A	upregulates-expression	AKT2
MEF2A	upregulates-expression	ALDOA
MEF2A	upregulates-expression	ARHGAP10
MEF2A	upregulates-expression	ARHGAP24
MEF2A	upregulates-expression	ARHGAP42
MEF2A	upregulates-expression	ARHGEF12
MEF2A	upregulates-expression	ARHGEF3
MEF2A	upregulates-expression	ART1
MEF2A	upregulates-expression	ASAP1
MEF2A	upregulates-expression	ASPH
MEF2A	upregulates-expression	ATF3
MEF2A	upregulates-expression	ATP2A2
MEF2A	upregulates-expression	ATP6V1B2
MEF2A	upregulates-expression	ATXN1
MEF2A	upregulates-expression	AVP
MEF2A	upregulates-expression	BARX2
MEF2A	upregulates-expression	BCAS3
MEF2A	upregulates-expression	BCO1
MEF2A	upregulates-expression	BDNF
MEF2A	upregulates-expression	BLK
MEF2A	upregulates-expression	BMP2
MEF2A	upregulates-expression	BPIFA4P
MEF2A	upregulates-expression	CAB39
MEF2A	upregulates-expression	CABIN1
MEF2A	upregulates-expression	CALM1
MEF2A	upregulates-expression	CAMK2A
MEF2A	upregulates-expression	CAMK4
MEF2A	upregulates-expression	CD14
MEF2A	upregulates-expression	CD44
MEF2A	upregulates-expression	CDC42EP3
MEF2A	upregulates-expression	CDK5
MEF2A	upregulates-expression	CDYL
MEF2A	upregulates-expression	CHD9
MEF2A	upregulates-expression	CKM
MEF2A	upregulates-expression	CLCA1
MEF2A	upregulates-expression	COL1A1
MEF2A	upregulates-expression	COX6A1
MEF2A	upregulates-expression	COX7A1
MEF2A	upregulates-expression	CPOX
MEF2A	upregulates-expression	CPT1A
MEF2A	upregulates-expression	CPT1B
MEF2A	upregulates-expression	CRIM1
MEF2A	upregulates-expression	DAAM1
MEF2A	upregulates-expression	DBH
MEF2A	upregulates-expression	DES
MEF2A	upregulates-expression	DIO2
MEF2A	upregulates-expression	DMD
MEF2A	upregulates-expression	DST
MEF2A	upregulates-expression	EEA1
MEF2A	upregulates-expression	EFR3A
MEF2A	upregulates-expression	ERC1
MEF2A	upregulates-expression	ERCC1
MEF2A	upregulates-expression	FASTK
MEF2A	upregulates-expression	FBXW11
MEF2A	upregulates-expression	FCHSD2
MEF2A	upregulates-expression	FGF16
MEF2A	upregulates-expression	FGFR1
MEF2A	upregulates-expression	GABRB3
MEF2A	upregulates-expression	GOLIM4
MEF2A	upregulates-expression	GRIN1
MEF2A	upregulates-expression	GSK3B
MEF2A	upregulates-expression	GTDC1
MEF2A	upregulates-expression	HCN4
MEF2A	upregulates-expression	HDAC9
MEF2A	upregulates-expression	HIVEP2
MEF2A	upregulates-expression	HLA-E
MEF2A	upregulates-expression	HMGB1
MEF2A	upregulates-expression	HP
MEF2A	upregulates-expression	IL10
MEF2A	upregulates-expression	IL1RN
MEF2A	upregulates-expression	IL2
MEF2A	upregulates-expression	IL6
MEF2A	upregulates-expression	IPCEF1
MEF2A	upregulates-expression	ITGB1
MEF2A	upregulates-expression	ITPR1
MEF2A	upregulates-expression	JCHAIN
MEF2A	upregulates-expression	JMJD1C
MEF2A	upregulates-expression	JPH2
MEF2A	upregulates-expression	JUN
MEF2A	upregulates-expression	KDM4C
MEF2A	upregulates-expression	KIAA1217
MEF2A	upregulates-expression	KLF2
MEF2A	upregulates-expression	KLF4
MEF2A	upregulates-expression	KLF6
MEF2A	upregulates-expression	KLF9
MEF2A	upregulates-expression	LHFPL2
MEF2A	upregulates-expression	LMNA
MEF2A	upregulates-expression	LRCH1
MEF2A	upregulates-expression	LTBP1
MEF2A	upregulates-expression	MACF1
MEF2A	upregulates-expression	MAPK14
MEF2A	upregulates-expression	MAPK7
MEF2A	upregulates-expression	MB
MEF2A	upregulates-expression	MBNL1
MEF2A	upregulates-expression	ME3
MEF2A	upregulates-expression	MEF2C
MEF2A	upregulates-expression	MEF2D
MEF2A	upregulates-expression	MEOX2
MEF2A	upregulates-expression	METTL8
MEF2A	upregulates-expression	MMP10
MEF2A	upregulates-expression	MSN
MEF2A	upregulates-expression	MSTN
MEF2A	upregulates-expression	MUTYH
MEF2A	upregulates-expression	MYF6
MEF2A	upregulates-expression	MYH1
MEF2A	upregulates-expression	MYH10
MEF2A	upregulates-expression	MYH13
MEF2A	upregulates-expression	MYH14
MEF2A	upregulates-expression	MYH2
MEF2A	upregulates-expression	MYH4
MEF2A	upregulates-expression	MYH6
MEF2A	upregulates-expression	MYH7B
MEF2A	upregulates-expression	MYH9
MEF2A	upregulates-expression	MYL11
MEF2A	upregulates-expression	MYL2
MEF2A	upregulates-expression	MYLK
MEF2A	upregulates-expression	MYOCD
MEF2A	upregulates-expression	MYOD1
MEF2A	upregulates-expression	MYOG
MEF2A	upregulates-expression	NCOA3
MEF2A	upregulates-expression	NCOA7
MEF2A	upregulates-expression	NEDD9
MEF2A	upregulates-expression	NEK6
MEF2A	upregulates-expression	NEK7
MEF2A	upregulates-expression	NFATC2
MEF2A	upregulates-expression	NGFR
MEF2A	upregulates-expression	NIBAN1
MEF2A	upregulates-expression	NIN
MEF2A	upregulates-expression	NOS3
MEF2A	upregulates-expression	NPPA
MEF2A	upregulates-expression	NR4A1
MEF2A	upregulates-expression	NRF1
MEF2A	upregulates-expression	NUMB
MEF2A	upregulates-expression	PALLD
MEF2A	upregulates-expression	PAM
MEF2A	upregulates-expression	PCDH10
MEF2A	upregulates-expression	PCNA
MEF2A	upregulates-expression	PEAK1
MEF2A	upregulates-expression	PHB2
MEF2A	upregulates-expression	PHTF2
MEF2A	upregulates-expression	PICALM
MEF2A	upregulates-expression	PIK3AP1
MEF2A	upregulates-expression	PIK3R1
MEF2A	upregulates-expression	PITX2
MEF2A	upregulates-expression	PLAGL1
MEF2A	upregulates-expression	PLB1
MEF2A	upregulates-expression	PLCL2
MEF2A	upregulates-expression	PPARGC1A
MEF2A	upregulates-expression	PPP1CA
MEF2A	upregulates-expression	PRDM2
MEF2A	upregulates-expression	PRKAA2
MEF2A	upregulates-expression	PRKCE
MEF2A	upregulates-expression	PTH
MEF2A	upregulates-expression	PTK2
MEF2A	upregulates-expression	RAB11FIP1
MEF2A	upregulates-expression	RABGAP1L
MEF2A	upregulates-expression	RBPJ
MEF2A	upregulates-expression	RGS3
MEF2A	upregulates-expression	RHD
MEF2A	upregulates-expression	RIN2
MEF2A	upregulates-expression	RIPOR2
MEF2A	upregulates-expression	SAMD4A
MEF2A	upregulates-expression	SASH1
MEF2A	upregulates-expression	SCHIP1
MEF2A	upregulates-expression	SHC1
MEF2A	upregulates-expression	SIPA1L1
MEF2A	upregulates-expression	SLC12A8
MEF2A	upregulates-expression	SLC2A4
MEF2A	upregulates-expression	SLC6A6
MEF2A	upregulates-expression	SMYD1
MEF2A	upregulates-expression	SNCG
MEF2A	upregulates-expression	SNRPB
MEF2A	downregulates-expression	SOST
MEF2A	upregulates-expression	ST6GAL1
MEF2A	upregulates-expression	STARD13
MEF2A	upregulates-expression	SUMO1
MEF2A	upregulates-expression	SVIL
MEF2A	upregulates-expression	SYNE1
MEF2A	upregulates-expression	SYNGAP1
MEF2A	upregulates-expression	SYT1
MEF2A	upregulates-expression	TBL1XR1
MEF2A	upregulates-expression	TCF4
MEF2A	upregulates-expression	TG
MEF2A	upregulates-expression	TJP2
MEF2A	upregulates-expression	TNFSF11
MEF2A	upregulates-expression	TNNI3
MEF2A	upregulates-expression	TNNT1
MEF2A	upregulates-expression	TNNT2
MEF2A	upregulates-expression	TNRC6B
