Dataset	TF	correlation_MWU-pvalue	correlation_MWU-adjusted-pvalue	correlation_ROC-AUC	nonzero-rate_MWU-pvalue	nonzero-rate_MWU-adjusted-pvalue	nonzero-rate_ROC-AUC	specificity_MWU-pvalue	specificity_MWU-adjusted-pvalue	specificity_ROC-AUC	uniform_MWU-pvalue	uniform_MWU-adjusted-pvalue	uniform_ROC-AUC	Top, Second	DeLongs-pvalue	DeLongs-adjusted-pvalue	Winner
ReplogleWeissman2022_K562_gwps	RBL2	0.912961748859888	0.9978923287310684	0.4833275449577845	0.0786530137480734	0.3272740844825929	0.5173467407482664	0.022423333027518	0.1535658564914874	0.5246070929937359	0.0813390026522185	0.3535118192192573	0.517125101206504				
GasperiniShendure2019_lowMOI	RBMX	0.018402933276749	0.220835199320988	0.8001355013550135	0.9747553205052908	0.9747553205052908	0.2195121951219512	0.9718437985455968	0.9718437985455968	0.2262872628726287	0.9689894000510132	0.9689894000510132	0.2323848238482384				
NadigOConner2024_hepg2	RBMX	0.3344800485721194	0.5256699700817749	0.534289598274973	0.2546037021037592	0.4493006507713399	0.5529305145392898	0.1851058321265124	0.3544579764124706	0.5718526851982062	0.3121576484122235	0.476172684018646	0.5392740511570494				
ReplogleWeissman2022_K562_essential	RBMX	0.9940170505882618	0.9980810892615924	0.4389238415163644	0.9929723708791398	0.9992179015690524	0.4403163997377787	0.9942064101967028	0.9999997917412552	0.4386486142075095	0.948838628829834	0.9999881318155772	0.4602969827467291				
ReplogleWeissman2022_K562_gwps	RBMX	0.3424421439709615	0.7137623266775575	0.5124947457554843	0.1343954393472138	0.4277939336967651	0.5340488751347827	0.1987407813351664	0.5833170984642547	0.5260520672786972	0.1483372305679877	0.5003614046024661	0.5321319135197041				
ReplogleWeissman2022_rpe1	RBMX	0.0001955912499386	0.0005215766665031	0.697226359804122	0.5686723626816863	0.683752825194538	0.4903797164377205	0.0289451217843177	0.0572470186400951	0.6054856223085435	0.6729156640265039	0.7678140269020365	0.4750852666387583	correlation, specificity	0.0909622826833614	0.2265876852212756	
ReplogleWeissman2022_K562_gwps	RELA	0.058346867165562	0.2671982334229319	0.5334277552304729	0.5424305123070581	0.8029009333028689	0.4977295042085605	0.7285280524052826	0.9170203777540396	0.4870370802000996	0.4366553837334356	0.7886027772090635	0.5033976587059952				
SunshineHein2023	RELA	0.0053984829328128	0.0170951959539073	0.562141262755102	0.0052759797921415	0.0200487232101377	0.5623361323696144	0.0148382154781469	0.0469876823474654	0.5530045351473922	0.0201902157448111	0.0705273465286965	0.5499685551303855	nonzero-rate, correlation	0.9863164672267138	0.9863164672267138	
ReplogleWeissman2022_K562_gwps	RUNX1	0.0839182997497069	0.339487667169269	0.5297940975967135	0.1022178711590665	0.3819784206875566	0.5274140588353549	0.0614502363608708	0.2954841152671663	0.5333266447465705	0.1792024089190519	0.5624964502181352	0.5198400579211648				
ReplogleWeissman2022_K562_gwps	RUNX2	0.4270080821563361	0.7781801337919066	0.5042940163012235	0.6445674486335342	0.856895549359875	0.4913490567368632	0.2493211747502743	0.6476619022248505	0.5157906640050506	0.4171959321971412	0.7886027772090635	0.5048792132949139				
ReplogleWeissman2022_K562_gwps	RUNX3				0.2229128386817366	0.5997416850246724	0.5138601077096951	0.4101461293696704	0.793401670529271	0.5041298957838645	0.2517297416426081	0.6615223443166213	0.5121632813925714				
NadigOConner2024_hepg2	RUVBL1	1.4610323904884441e-18	4.1395917730505915e-17	0.8767598799286794	1.842328908315398e-18	8.29048008741929e-17	0.8756223621549643	5.827951329594741e-17	5.245156196635267e-15	0.8582616742275487	3.242491236882005e-16	1.459121056596902e-14	0.8493240345769291	correlation, nonzero-rate	0.9067752037707926	0.9489507946438528	
NadigOConner2024_jurkat	RUVBL1	0.7712705888226071	0.9359438439601664	0.4570556161395855	0.7756923375954158	0.9157478985501436	0.4562066940692895	0.7491091303092622	0.8843649455039901	0.4611794312557671	0.77609189418015	0.9162195972960104	0.4561295193356262				
ReplogleWeissman2022_K562_essential	RUVBL1	2.482401743844201e-58	1.7873292555678248e-56	0.8384433649095647	7.500980859488974e-60	2.8878776309032544e-58	0.8429880012943927	3.4851845641225816e-57	1.3417960571871937e-55	0.8349718154841235	9.61765962721394e-55	3.7027989564773677e-53	0.82746512467382	nonzero-rate, correlation	1.7411163999088198e-08	4.073531017046045e-07	nonzero-rate
ReplogleWeissman2022_K562_gwps	RUVBL1	9.525960646356876e-07	1.695620995051524e-05	0.6733113580932384	9.785826116520552e-07	2.764495877917056e-05	0.6731137298449501	4.083774356743218e-07	1.5382216743732787e-05	0.6794274099105567	3.53562653820346e-07	1.3317526627233032e-05	0.6804489501132267	uniform, specificity	0.6717401544849771	0.8345862525419413	
ReplogleWeissman2022_rpe1	RUVBL1	2.7147146506044676e-46	2.171771720483574e-44	0.8919905623664494	1.3216298367659983e-46	1.1762505547217384e-44	0.8933735277378492	1.3229872738845071e-43	1.1774586737572114e-41	0.8798943515494817	4.9925838674103875e-39	4.4433996419952455e-37	0.8583691901837877	nonzero-rate, correlation	0.6612827690281569	0.8168787146818408	
FrangiehIzar2021_RNA	RUVBL2	0.8047924375821858	0.9992444298668436	0.4692298121529739	0.8534793381670798	0.9121329589118626	0.4623292812482481	0.9218452213243212	0.9832949333154026	0.4492123933370978	0.9686166554036691	0.9963376581906388	0.4333322851052718				
NadigOConner2024_hepg2	RUVBL2	5.733154563313147e-17	9.746362757632352e-16	0.9456667156976052	3.65829771353912e-17	1.097489314061736e-15	0.94853152339126	4.3381189191555213e-16	1.952153513619984e-14	0.9325334285934426	3.620156770221561e-15	1.0860470310664685e-13	0.9183354696813688	nonzero-rate, correlation	0.7344927365735805	0.8474916191233621	
NadigOConner2024_jurkat	RUVBL2	0.343889924889559	0.5973639363836575	0.5417855045717641	0.316140027483241	0.5269000458054017	0.5497336632832815	0.3914853743988208	0.6162269782203661	0.5286574112909991	0.5448284867492166	0.7469422802207002	0.4882874758828958				
ReplogleWeissman2022_K562_essential	RUVBL2	0.0007271655942932	0.0040273786760857	0.7457998980166931	0.0009502836678688	0.0048781228283931	0.7397547033090899	0.0002260677215452	0.0017407214558981	0.7708126459300609	0.0006559448340745	0.0038852117095186	0.7480945224229085	specificity, uniform	0.3340907041594283	0.5011360562391425	
ReplogleWeissman2022_K562_gwps	RUVBL2	0.8791753710447063	0.9978923287310684	0.3488360249279635	0.5974821715332324	0.8342733603654632	0.4681337532667694	0.7953866152299423	0.9510972224442696	0.3934570796756684	0.6656069864391176	0.879855710281378	0.4447684781880319				
ReplogleWeissman2022_rpe1	RUVBL2	8.354682019168751e-31	3.3418728076675004e-29	0.9289611262011156	7.208649956574132e-27	1.2831396922701957e-25	0.8986229153888841	1.5879343051355439e-25	3.5331538289265855e-24	0.887737667572067	5.0774329901368656e-20	9.037830722443622e-19	0.8395674523204533	correlation, nonzero-rate	0.0004162979314918	0.0042835308669907	correlation
ReplogleWeissman2022_K562_gwps	RXRA	0.7133294485348822	0.9405380876978447	0.4830410600502871	0.7328946670537904	0.9001858410551989	0.4812807192865405	0.7268765159978509	0.9170203777540396	0.4818287499016692	0.780024801355838	0.9333724408560736	0.4767427868857235				
ReplogleWeissman2022_K562_gwps	SIRT1	0.3170143102332066	0.7053568402688848	0.5102842636895468	0.9743451361732676	0.9999837890165918	0.4578991523339362	0.9886074932006196	0.9999999998639296	0.4508104732786591	0.9910956905246348	0.99999988097155	0.4488110849848589				
SunshineHein2023	SIRT1	0.4850640616906452	0.708939782470943	0.5008552144970414	0.5862419807056267	0.7956141166719221	0.4950305103550296	0.88546461793175	0.9764796995546412	0.4725637943786983	0.792591374792067	0.9580959476207856	0.481399084689349				
FrangiehIzar2021_RNA	SMAD3	0.0001990257549256	0.0010946416520909	0.5385813222185698	0.0389275936141921	0.095156339945803	0.5192098580328257	0.063306718732948	0.1547497569027618	0.516642308873319	0.0097971381626776	0.0269421299473636	0.5254279638167211	correlation, uniform	0.113908084440971	0.1708621266614566	
ReplogleWeissman2022_K562_gwps	SMAD3				0.8702923410726087	0.9785376571264156	0.4730299555985566	0.2700150758470595	0.6632979037112549	0.5146540368411728	0.6762615239182989	0.879855710281378	0.48906468731268				
SunshineHein2023	SMAD3	0.526572686444339	0.71463436017446	0.4982385122647849	0.4704250665933856	0.7448396887728606	0.501963625672043	0.513956658848575	0.822857047165035	0.499075940860215	0.3922619503834804	0.6775433688441934	0.5072323378696236				
FrangiehIzar2021_RNA	SMAD4	0.8843723091691205	0.9992444298668436	0.4861329170221998	9.442248357112903e-13	6.924315461882798e-12	0.5815773521203553	0.0370675976102659	0.1164981639179786	0.5206857637011848	2.823181935109327e-05	0.0001242200051448	0.5466486129195174	nonzero-rate, uniform	1.225784922559888e-06	5.516032151519497e-06	nonzero-rate
PapalexiSatija2021_eccite_RNA	SMAD4	2.5132559094949803e-11	6.283139773737451e-11	0.5834782310061093	6.688987203415351e-10	1.672246800853838e-09	0.5770319275185165	1.519959583706097e-07	5.06653194568699e-07	0.5650653088896154	7.531433623625105e-12	1.882858405906276e-11	0.585728967790106	uniform, correlation	0.8698128320943123	0.8698128320943123	
ReplogleWeissman2022_K562_gwps	SMAD4	0.2394878011147223	0.6323841484444749	0.5162758701418336	0.4478802011463574	0.787374778840435	0.5030121713403064	0.3940692178258418	0.7812249406021075	0.506178127891955	0.2921143964480896	0.6858545805559533	0.5125806142417151				
ReplogleWeissman2022_K562_gwps	SMARCD3	0.0514560442256277	0.2633659226611101	0.5199518908889758	0.1218490596750605	0.4087690446818313	0.5142619576690947	0.0758834474202889	0.3267854977078183	0.5175347771561276	0.0970084730581518	0.4015690623164969	0.5158889668091807				
NormanWeissman2019_filtered	SNAI1	0.9896890854542072	0.999997048808692	0.4683050571778895	5.7225760677187524e-08	1.5260202847250005e-07	0.5725976675483646	1.119209433569846e-06	2.558192991016791e-06	0.5647722304896736	0.0206160961717064	0.0329857538747303	0.5279482786283194	nonzero-rate, specificity	0.0881467308920482	0.0949272486529749	nonzero-rate
ReplogleWeissman2022_K562_gwps	SOX2				0.7410062465633247	0.9028820005921608	0.4294636275739271	0.3094622953282273	0.7161581479602249	0.5542719292367486	0.5570091332900129	0.8392270941569527	0.4843549267190626				
NadigOConner2024_hepg2	SP1	0.0520262129906913	0.1105557026052191	0.5538988738257477	0.0127834107177903	0.0391634635816334	0.5740323052937313	0.152009598625903	0.3109287244620743	0.5340820057456255	0.0353504158961463	0.0964102251713083	0.5599294063645069	nonzero-rate, uniform	0.2196350526829938	0.416894286446681	
NadigOConner2024_jurkat	SP1	0.837912439333675	0.9768839473304916	0.4794000364945513	0.0380298431286973	0.1243283333053566	0.5370674811927665	0.8009231242458733	0.919979264336476	0.4823459769945958	0.2484918205394641	0.4494001009756265	0.5141926618278235				
ReplogleWeissman2022_K562_gwps	SP1	0.027262343126706	0.167334381950127	0.5395959835786479	1.6556867543268942e-05	0.0003401595679123	0.5854863085667169	0.0125770697893312	0.1136967108955542	0.5461117322730457	0.0011602585396911	0.0201706484592467	0.5627271091433487	nonzero-rate, uniform	0.0161417096892938	0.2206033657536828	
ReplogleWeissman2022_rpe1	SP1	0.8694807593709754	0.9796966302771554	0.4762657541953543	0.1853081717463608	0.2748737880904352	0.5189068790437497	0.411658333975008	0.5468297272205331	0.5047153061836226	0.5153250724833781	0.6115190860136087	0.4991888289900252				
ReplogleWeissman2022_K562_gwps	SP3	0.8439462841462408	0.9837652949582482	0.4757440377847663	0.6772697987670883	0.869782696654093	0.4889597404608022	0.7927942351857059	0.9510972224442696	0.4804150963451464	0.9170758621037404	0.9984915547777272	0.4667487123556094				
NormanWeissman2019_filtered	SPI1	1.9560744447605336e-136	1.0432397038722844e-135	0.7983960503857579	0.0132694678310545	0.026538935662109	0.5266542104552632	4.786161689271148e-59	2.552619567611279e-58	0.6941839986511217	2.921116312736104e-66	1.5579287001259222e-65	0.7061243443964134	correlation, uniform	2.298993046593364e-13	3.21859026523071e-12	correlation
PapalexiSatija2021_eccite_RNA	SPI1	0.0195830273801671	0.0279757534002387	0.5868171975412126	0.0117658964031669	0.0196098273386116	0.5953303995529478	0.0073484074293256	0.0122473457155427	0.6026997764738753	0.0211216611381893	0.0301738016259847	0.5854987426655491	specificity, nonzero-rate	0.7922740865490037	0.8698128320943123	
ReplogleWeissman2022_K562_gwps	SPI1	0.0002347489936002	0.0032142554508347	0.611560890620633	0.2951424394388758	0.6670219131318594	0.5171739318746803	0.0027690277507194	0.039112516978912	0.5884794792128046	0.0582035605623868	0.2798724401510519	0.5500787783794209	correlation, specificity	0.5082351113402093	0.7810987875378399	
TianKampmann2021_CRISPRa	SPI1	0.8548510541431877	0.99980317523568	0.4461702885643035	0.1110195054880396	0.2709034888851481	0.5622372639828999	0.0029799704123709	0.0119198816494837	0.6401140007125045	0.0018513233037889	0.0074052932151559	0.6478802992518703	uniform, specificity	0.7310917526882278	0.8006728923573868	
ReplogleWeissman2022_K562_gwps	SREBF1	0.9685232259625608	0.9999954393391224	0.4521376930678009	0.9734418485089118	0.9999837890165918	0.4502212947096683	0.743310580163344	0.9281115531321312	0.4831773474204621	0.9403615533932737	0.9984915547777272	0.4599032706517797				
SunshineHein2023	SREBF1	0.0258207120799725	0.0545103921688308	0.5929317989864864	0.0118685551579074	0.0375837580000403	0.6079849380630631	0.0107959794917901	0.0410247220688024	0.6097093186936937	0.0222717936406409	0.0705273465286965	0.5959318693693694	specificity, nonzero-rate	0.9600381702607588	0.9863164672267138	
ReplogleWeissman2022_K562_gwps	SREBF2	2.5677342194425697e-49	4.570566910607775e-47	0.8102068633167993	2.4804189375934193e-49	5.605746798961126e-47	0.8102561945647231	3.564440545395415e-17	2.685211877531213e-15	0.6759137330495123	7.805666644924927e-44	1.764080661753033e-41	0.7916540368216419	nonzero-rate, correlation	0.992603696529243	0.992603696529243	
SunshineHein2023	SREBF2	5.271172859570672e-06	2.503807108296069e-05	0.6537574404761906	7.503434097206397e-06	3.564131196173039e-05	0.6510649181547619	0.0002109294544369	0.0010019149085755	0.6230561755952381	2.2627037942245593e-05	0.0001074784302256	0.6423502604166667	correlation, nonzero-rate	0.6722285889201931	0.9676794325137013	
NadigOConner2024_hepg2	SRF	0.0201369620906716	0.048904050791631	0.59069200572538	0.0007401391167025	0.0033306260251614	0.640552886545829	0.0186023076251976	0.0669683074507116	0.5921327985866058	0.0067471402736504	0.0233554855626361	0.6092428043025381	nonzero-rate, uniform	0.0449806543413157	0.1265080903349505	
ReplogleWeissman2022_rpe1	SRF	1.4017233315520631e-16	1.4017233315520633e-15	0.743332395652234	1.1399657540578409e-18	1.449385030159255e-17	0.7600178927999925	3.068429743488929e-26	9.103008239017156e-25	0.8132471281594857	7.061963084986018e-14	6.675141594529074e-13	0.7199453992907442	specificity, nonzero-rate	0.0136702879345166	0.05066047881615	specificity
NadigOConner2024_hepg2	SSRP1	0.0012844351173522	0.0043670793989977	0.829256260700502	0.2877675417636839	0.4793887556524615	0.5611560894924696	0.0430905233942837	0.1140631501613393	0.6873857404021937	0.1169202088155008	0.2391549725771608	0.6300165404370157	correlation, specificity	0.2701079321963285	0.4191329982356822	
NadigOConner2024_jurkat	SSRP1	0.053997325949828	0.147096163794359	0.6126188584652886	0.009499858853451	0.0424993685549123	0.6643466546924114	0.0266927017551206	0.1134439824592626	0.6353567851098161	0.0167536419230377	0.0712029781729103	0.6489610524186187	nonzero-rate, uniform	0.1723291882561322	0.3569676042448452	
ReplogleWeissman2022_K562_essential	SSRP1	4.9621054019890006e-05	0.0003572715889432	0.549831977827828	0.0660151244844854	0.2033265834122152	0.5192820921997043	0.0102527262458457	0.0438588844961179	0.5296624569654267	0.141105103294868	0.3880390340608872	0.5137671936005224	correlation, specificity	0.0416970832157627	0.1125821246825595	
ReplogleWeissman2022_K562_gwps	SSRP1	0.0001120700708939	0.0016623727182604	0.5602406365414649	0.0209946730199743	0.1355656029289773	0.5331985508625807	0.0216176945621933	0.1526749678454902	0.5329994395860534	0.0405137686684221	0.2180026599776999	0.5284827934138343	correlation, nonzero-rate	2.119005915003617e-05	0.0004343962125757	correlation
ReplogleWeissman2022_rpe1	SSRP1	0.00448440732883	0.0087500630806439	0.7668119688075001	0.6792567473052997	0.765238614052806	0.4524664855866117	0.5654595363944136	0.6621828781460897	0.4831770787698238	0.3598810218297938	0.5084033482992326	0.5366358538508718	correlation, uniform	0.0192973092932664	0.0675405825264325	correlation
WesselsSatija2023	SSRP1	0.0984092759318055	0.1574548414908888	0.5694083473475005	0.343923545909795	0.3930554810397657	0.5216327778627121	0.3211962400548268	0.3211962400548268	0.5249961779544412	0.2009026577964217	0.2009026577964217	0.5451001375936401				
FrangiehIzar2021_RNA	STAT1	8.315791272929015e-121	1.8294740800443833e-119	0.7550073187636518	1.2475570883812187e-78	2.7446255944386807e-77	0.7046933484162656	6.45761925552428e-37	1.4206762362153415e-35	0.6380759687742472	1.0225882040774071e-39	2.249694048970296e-38	0.6435097765071346	correlation, nonzero-rate	7.49854417690968e-10	6.748689759218712e-09	correlation
PapalexiSatija2021_eccite_RNA	STAT1	1.596288300139192e-135	1.596288300139192e-134	0.869324060019785	6.2218605990433e-108	6.221860599043301e-107	0.828871306344064	1.1139054598004732e-64	1.1139054598004732e-63	0.7528148433429238	2.3872792295233124e-86	2.3872792295233125e-85	0.7933799264478224	correlation, nonzero-rate	3.427882262163965e-08	1.371152904865586e-07	correlation
ReplogleWeissman2022_K562_gwps	STAT1	0.8037702334772305	0.9752342296223954	0.4779888613400642	0.2846079375370959	0.6670219131318594	0.5146509223537971	0.4627165423194462	0.8149068618692006	0.5024090330362527	0.2864755813880349	0.6858545805559533	0.5145094554161096				
SunshineHein2023	STAT1	3.30246052456322e-12	2.0915583322233723e-11	0.6443255726575456	3.5344745753908025e-10	2.238500564414175e-09	0.6295815842661693	1.5416092064467757e-05	9.763524974162912e-05	0.5875974942993367	3.664373633842275e-08	2.320769968100108e-07	0.6131516894693201	correlation, nonzero-rate	0.3123986114669546	0.7759954165011996	
FrangiehIzar2021_RNA	STAT3	0.6072267527637173	0.9542134686286986	0.4965656211068219	0.1919793325754593	0.3839586651509187	0.5109889621585112	0.2540917617102313	0.5590018757625088	0.5083515317947251	0.0938090767359242	0.2063799688190332	0.5166313604396824				
PapalexiSatija2021_eccite_RNA	STAT3	0.0089177568634456	0.0148629281057427	0.533839214212725	0.2924401508474765	0.3655501885593457	0.5078032947433389	0.3306463807731044	0.4133079759663804	0.506258618139281	0.1597902468508409	0.1997378085635511	0.5142174857051529	correlation, uniform	0.1397668833904676	0.2795337667809352	
ReplogleWeissman2022_K562_gwps	STAT3	0.506281937702661	0.8299917017014636	0.4996509927431403	0.1818891809374979	0.5408809854194015	0.5201307101946857	0.3389548978811461	0.7459332642074348	0.5092058449058107	0.1982706044771056	0.5819370988548815	0.5187924680024124				
ReplogleWeissman2022_K562_gwps	STAT4				0.951549729073682	0.9999837890165918	0.4546836857774672	0.9457809030987776	0.9999999998639296	0.4561800576291631	0.9407811197548602	0.9984915547777272	0.4573781124055868				
NadigOConner2024_hepg2	STAT5A				0.1624160888258782	0.3177706085723704	0.5529429069743008	0.1755808411527648	0.3435277326901921	0.5501341346389571	0.3049327726104898	0.4731715437059324	0.527439814522964				
NadigOConner2024_jurkat	STAT5A	0.5542304492356178	0.8108186201780335	0.4962633467949716	0.5585909717790158	0.7536544857335927	0.4959607595240092	0.5459234573872364	0.7484434496437918	0.4968385622011576	0.4415708052791096	0.6584827798021811	0.5040287547784821				
PapalexiSatija2021_eccite_RNA	STAT5A	0.0851512318366614	0.1064390397958267	0.5174226996884965	0.7952522582230166	0.7952522582230166	0.4895209409466196	0.5837348476359205	0.6485942751510229	0.497313616226165	0.8693895706489367	0.9587056862517052	0.4857254062964663				
ReplogleWeissman2022_K562_essential	STAT5A	0.0141828483361534	0.0567313933446136	0.5448398019932091	0.9992179015690524	0.9992179015690524	0.4353137097214523	0.9999997917412552	0.9999997917412552	0.3964763009118344	0.9999881318155772	0.9999881318155772	0.4135506385987382	correlation, nonzero-rate	3.0174303829970696e-08	4.073531017046045e-07	correlation
ReplogleWeissman2022_K562_gwps	STAT5A	0.985822217262178	0.9999954393391224	0.4707158306255801	0.9999663660856252	0.9999837890165918	0.4467601774214015	0.9999999998639296	0.9999999998639296	0.4156621579426874	0.99999988097155	0.99999988097155	0.4309833884864289				
ReplogleWeissman2022_rpe1	STAT5A				0.1127527176507116	0.1808665204307933	0.5360479969748255	0.2103549850815623	0.3131154261200559	0.5239482215571347	0.0657794038419311	0.1125839796525359	0.544850516723773				
NadigOConner2024_hepg2	STAT5B	0.1283128510995655	0.2478770987150697	0.5346489788902952	0.5808139292025776	0.7687243180622351	0.4937711080307058	0.7395048378276146	0.8532748128780168	0.4803981312208003	0.3492241990547837	0.5152488182775498	0.5118338902616781				
NadigOConner2024_jurkat	STAT5B	0.7718418820312536	0.9359438439601664	0.4845136947489339	0.7942399107121443	0.9247998960346886	0.4829275725053883	0.610226594495641	0.7858978868504467	0.494181079864208	0.93581461302968	0.9999999809091804	0.4683888319189768				
ReplogleWeissman2022_K562_gwps	STAT5B	2.1650579051769088e-10	1.2846010237382996e-08	0.6606542154488277	5.854109884236166e-06	0.0001470032037597	0.6128132881064596	1.277558470358364e-05	0.0004124688775728	0.6083584623288436	1.1941918759007826e-07	5.397747279071536e-06	0.632974666781542	correlation, uniform	0.0982768976266853	0.4029352802694099	
ReplogleWeissman2022_rpe1	STAT5B				0.4563209051944117	0.5640633411430923	0.5024402766312961	0.069746737954669	0.1320736101694796	0.5328657225294025	0.2963289837493785	0.425375476672495	0.5118990706709236				
NadigOConner2024_hepg2	SUPT16H	0.0193880888777142	0.0487211271656062	0.5787576961062431	0.0934215799043851	0.2155882613178117	0.5503057429237849	0.0692936076937236	0.1599083254470546	0.5564451168687441	0.0682226646999981	0.1497570688536545	0.5567533113394553	correlation, uniform	0.0226618360760334	0.0784448171862694	correlation
NadigOConner2024_jurkat	SUPT16H	0.4021901136843569	0.6760216804481745	0.5096643814201066	0.360274848608412	0.5889108102252888	0.5139577979272636	0.3402046250543836	0.5845248737046668	0.516071714544997	0.3611529311229774	0.5903461374125593	0.5138662863853704				
ReplogleWeissman2022_K562_essential	SUPT16H	0.0013467662997241	0.006464478238676	0.5916984991754858	0.0119683883413571	0.0533423202440351	0.5690066169870792	0.0229271634337638	0.0882695792199906	0.561018222806688	0.0272360855058424	0.1048589291974932	0.5587669860354437	correlation, nonzero-rate	0.013128374509702	0.0443082639702443	correlation
ReplogleWeissman2022_K562_gwps	SUPT16H	0.0396103551355431	0.2203326004414588	0.5507007304161362	0.2604998128502029	0.6283718021343476	0.5185389666957047	0.2569137271369898	0.6523876666624686	0.5188591436038331	0.2590962418464042	0.6656555946236233	0.5186640085773638				
ReplogleWeissman2022_rpe1	SUPT16H	2.0011040130592258e-07	8.893795613596558e-07	0.7719403463080516	0.0001162498155375	0.0003979320608787	0.697472936185898	0.000189076595191	0.0006229018079068	0.6907171797436075	0.0001242249026196	0.0003948577261839	0.6965635074340514	correlation, nonzero-rate	0.0018644079093993	0.0090352075609355	correlation
WesselsSatija2023	SUPT16H	0.001321006668453	0.0105680533476247	0.5867190043775551	0.00032719837658	0.0013087935063203	0.5982960095510292	0.0004662155829898	0.0037297246639187	0.595474114539995	0.0003124738028281	0.0024251605944117	0.5986577909627003	uniform, nonzero-rate	0.971237949149227	0.971237949149227	
NadigOConner2024_hepg2	SUPT4H1	0.9570229113716404	0.9684160412689218	0.3126142595978062	0.0350295161238685	0.0927251897396521	0.6977162589594034	0.0253320858271222	0.0844402860904076	0.7132990917268797	0.0293633932649261	0.0825845435576048	0.7063056788833754	specificity, uniform	0.4316021923746687	0.5885484441472755	
NadigOConner2024_jurkat	SUPT4H1	0.0357885116378146	0.1229257573646677	0.6226966417806112	0.9924887975257526	0.9999999816193396	0.3344052046342122	0.9894899615339842	0.9999999998492852	0.3428636672911481	0.9911561613386424	0.9999999809091804	0.3384736552675483				
ReplogleWeissman2022_K562_essential	SUPT4H1	0.0949660972647559	0.2532429260393492	0.5444414134577524	0.8523388975730899	0.998448592875837	0.4645194413491207	0.8134814618300288	0.9787198837642532	0.4697989340648876	0.8027697532032432	0.9923877742199604	0.4711294228458047				
ReplogleWeissman2022_K562_gwps	SUPT4H1	0.2913351433530288	0.6823375725899886	0.5133235113960584	0.2178600241061937	0.5997416850246724	0.5188991753914224	0.2349165194261522	0.6320373022656001	0.5175246075393594	0.2378710764444762	0.6433917562701827	0.5172922410156172				
ReplogleWeissman2022_rpe1	SUPT4H1	0.9999551939476804	1.0	0.2172413037763953	9.43483916711899e-05	0.0003358802743494	0.7695226934197844	5.019226388012747e-05	0.0002127195945395	0.7807817839306054	4.6440378399673875e-05	0.0001722164032321	0.7821398843424165	uniform, specificity	0.5390335898782106	0.7806939207721941	
NadigOConner2024_hepg2	SUPT5H	0.0032387074891545	0.0105880821760821	0.6908628167903359	0.0001267555505311	0.0006588221552102	0.7564851656689489	0.0002995853492531	0.0014190884964623	0.7405933732420451	0.0002072468586026	0.0009816956460125	0.7475116798699979	nonzero-rate, uniform	0.6084184822477119	0.7204955710828167	
NadigOConner2024_jurkat	SUPT5H	0.0038688869628054	0.0179789452977431	0.6148319026181621	0.0002422528936911	0.0029416422805352	0.6504403992953611	0.0018814827190226	0.0133271692597437	0.6249242699624379	0.0012838949901629	0.0108716190105215	0.6300058719906048	nonzero-rate, uniform	0.0280013269158084	0.1624076961116887	
ReplogleWeissman2022_K562_essential	SUPT5H	0.4822479114506491	0.7715966583210386	0.5007080814666652	2.1339700316632223e-08	2.738594873967803e-07	0.5871462355372358	9.075297972229709e-06	0.0001164663239769	0.5681741830679294	4.235230351914227e-06	4.658753387105649e-05	0.5708211313832314	nonzero-rate, uniform	0.0004045523301336	0.0021845825827217	nonzero-rate
ReplogleWeissman2022_K562_gwps	SUPT5H	0.015786352128951	0.1213579415153623	0.5546844863061908	0.0033318064177419	0.0327386195830297	0.5690164550116957	0.007630600708754	0.0821197981037345	0.5617138520373577	0.007077424790896	0.0639799201096999	0.5624054643292934	nonzero-rate, uniform	0.3193939478531539	0.7383717076482955	
ReplogleWeissman2022_rpe1	SUPT5H	0.4410535082169371	0.5513168852711714	0.5161845514513526	0.0024931060071818	0.0056893957599791	0.8063298744539436	0.0031953327642055	0.0074838056845866	0.797505351040793	0.0030304058908423	0.0067426531071241	0.7994079433227772	nonzero-rate, uniform	0.8470673012199801	0.9044955928281144	
WesselsSatija2023	SUPT5H	0.0029326164662488	0.0117304658649952	0.5979159071576133	0.0007852127262449	0.0020939006033197	0.6123465791712238	0.0011831446212913	0.0047325784851654	0.6080325677482075	0.0011499907573121	0.0024251605944117	0.6083363713695467	nonzero-rate, uniform	0.7478457840653094	0.8724867480761944	
GasperiniShendure2019_lowMOI	TAF12	0.8849230634490879	0.9512653512903146	0.2547425474254743	0.1189745576356656	0.3467588290766299	0.7425474254742548	0.5486733369758575	0.7132753380686148	0.4756097560975609	0.2345499450854313	0.5081915476851012	0.6490514905149051				
ReplogleWeissman2022_K562_gwps	TAF9	0.4078377976316782	0.7641592418783025	0.5054638371711628	0.3421930593419384	0.7030511946479826	0.5095275043468753	0.4857991653346962	0.821232903545996	0.5008345471666837	0.4636355898190209	0.7886027772090635	0.5021394914949372				
ReplogleWeissman2022_K562_gwps	TBL1X	0.6031899610225787	0.8897661001728832	0.4926595517366507	0.4811449495574743	0.787374778840435	0.5013266845277456	0.71030298826335	0.9069405386865372	0.484447964962278	0.6813042004391201	0.879855710281378	0.4867746254673361				
