Dataset	TF	z-aggregate_MWU-pvalue	z-aggregate_MWU-adjusted-pvalue	z-aggregate_ROC-AUC	viper_MWU-pvalue	viper_MWU-adjusted-pvalue	viper_ROC-AUC	ulm_MWU-pvalue	ulm_MWU-adjusted-pvalue	ulm_ROC-AUC	zscore_MWU-pvalue	zscore_MWU-adjusted-pvalue	zscore_ROC-AUC	Top, Second	DeLongs-pvalue	DeLongs-adjusted-pvalue	Winner
SunshineHein2023	RELA	0.0201902157448111	0.0705273465286965	0.5499685551303855	8.881291573787546e-05	0.0004218613497549	0.5913849914965986	0.0003488223768685	0.0013255250321003	0.5826490752551021	0.0001852231614188	0.0007038480133916	0.5867878401360545	viper, zscore	0.6460963298725875	0.726858371106661	
ReplogleWeissman2022_K562_gwps	RUNX1	0.1792024089190519	0.5624964502181352	0.5198400579211648	0.1499314684030961	0.4706182202652739	0.5223960464462453	0.1832079098766055	0.5551848384068339	0.5195116682770438	0.2666488876376726	0.6479854688829463	0.513458023065891				
ReplogleWeissman2022_K562_gwps	RUNX2	0.4171959321971412	0.7886027772090635	0.5048792132949139	0.6444023998635319	0.8826360143585346	0.4913218557013722	0.643035179123776	0.9089224339858288	0.4914078233175917	0.643035179123776	0.9146389272813372	0.4914078233175917				
ReplogleWeissman2022_K562_gwps	RUNX3	0.2517297416426081	0.6615223443166213	0.5121632813925714	0.321329958586543	0.6724126911162844	0.5084351052133494	0.1989821765971395	0.5551848384068339	0.5153666555511971	0.3279853651292913	0.6756608631282076	0.5080987805914895				
NadigOConner2024_hepg2	RUVBL1	3.242491236882005e-16	1.459121056596902e-14	0.8493240345769291	9.180393944404205e-16	4.1311772749818916e-14	0.8437944342880357	2.875741685578596e-18	1.7365828300088603e-16	0.8734285778770848	3.226308245933545e-18	1.451838710670095e-16	0.8728598189902272	ulm, zscore	0.7002385940932883	0.8735763333563774	
NadigOConner2024_jurkat	RUVBL1	0.77609189418015	0.9162195972960104	0.4561295193356262	0.7405500143877657	0.8742604336522234	0.46271957050583	0.718873612279223	0.9120038364736412	0.4665078433017364	0.7240391687476626	0.9406413456546544	0.4656186561530072				
ReplogleWeissman2022_K562_essential	RUVBL1	9.61765962721394e-55	3.7027989564773677e-53	0.82746512467382	1.0076494924875895e-53	3.8794505460772194e-52	0.8242763548091704	8.155149950643858e-57	3.1397327309978846e-55	0.8338470905179832	8.155149950643858e-57	3.1397327309978846e-55	0.8338470905179832	ulm, zscore	1.0	1.0	
ReplogleWeissman2022_K562_gwps	RUVBL1	3.53562653820346e-07	1.3317526627233032e-05	0.6804489501132267	1.514907721768594e-05	0.0004279614313996	0.6517707299587618	7.817190402147008e-07	2.9444750514753733e-05	0.6747566609122597	7.817190402147008e-07	2.5238357584074623e-05	0.6747566609122597	z-aggregate, ulm	0.4631880204253837	0.9443843250080984	
ReplogleWeissman2022_rpe1	RUVBL1	4.9925838674103875e-39	4.4433996419952455e-37	0.8583691901837877	1.941933198487444e-40	1.7283205466538254e-38	0.8651348272832544	6.537680699197099e-45	5.818535822285418e-43	0.8858193162057177	6.188331201607916e-45	5.5076147694310464e-43	0.8859266696820364	zscore, ulm	0.9277438532728148	1.0	
FrangiehIzar2021_RNA	RUVBL2	0.9686166554036691	0.9963376581906388	0.4333322851052718	0.9466040006619912	0.9466040006619912	0.4422194360624178	0.9024528109442784	0.9454267543225774	0.4535810432968322	0.9024528109442784	0.9454267543225774	0.4535810432968322				
NadigOConner2024_hepg2	RUVBL2	3.620156770221561e-15	1.0860470310664685e-13	0.9183354696813688	1.4382320681932158e-15	4.3146962045796476e-14	0.924569403293478	4.869155359972084e-17	1.4607466079916252e-15	0.9467103742461492	4.869155359972084e-17	1.4607466079916252e-15	0.9467103742461492	ulm, zscore	1.0	1.0	
NadigOConner2024_jurkat	RUVBL2	0.5448284867492166	0.7469422802207002	0.4882874758828958	0.376185208503064	0.588898907336828	0.5328202332019126	0.5561159382855442	0.7944771686426124	0.4853200234879624	0.5561159382855442	0.8441045491834153	0.4853200234879624				
ReplogleWeissman2022_K562_essential	RUVBL2	0.0006559448340745	0.0038852117095186	0.7480945224229085	0.0002724542039055	0.0020978973700728	0.7669547247792597	0.0012868795662654	0.0090081569638582	0.7327433509567645	0.0012868795662654	0.0099089726602441	0.7327433509567645	viper, z-aggregate	0.3828598269575589	0.6700046971757282	
ReplogleWeissman2022_K562_gwps	RUVBL2	0.6656069864391176	0.879855710281378	0.4447684781880319	0.3673734756831284	0.7157448750378191	0.5450753869865308	0.6951295403982402	0.9241133890000136	0.4322080010721705	0.6951295403982402	0.9347977731237102	0.4322080010721705				
ReplogleWeissman2022_rpe1	RUVBL2	5.0774329901368656e-20	9.037830722443622e-19	0.8395674523204533	2.038765539507386e-21	3.629002660323147e-20	0.852396390081486	3.136125515583233e-24	5.582303417738156e-23	0.8769444201057275	3.136125515583233e-24	5.582303417738156e-23	0.8769444201057275	ulm, zscore	1.0	1.0	
ReplogleWeissman2022_K562_gwps	RXRA	0.780024801355838	0.9333724408560736	0.4767427868857235	0.5455794886833512	0.8261402458426447	0.4965518647899798	0.643484909016516	0.9089224339858288	0.4889240128310836	0.643484909016516	0.9146389272813372	0.4889240128310836				
ReplogleWeissman2022_K562_gwps	SIRT1	0.9910956905246348	0.99999988097155	0.4488110849848589	0.94268879008865	0.9955498437384808	0.4659164717804656	0.981899343414072	0.999996985483837	0.4547499510522731	0.9944653064731598	0.99999607242354	0.4451186107306145				
SunshineHein2023	SIRT1	0.792591374792067	0.9580959476207856	0.481399084689349	0.7216399335152481	0.9140772491193144	0.4865939349112426	0.6994980460044185	0.8775056108097334	0.4880712986932939	0.1020331554911199	0.1938629954331279	0.5289732803254438				
FrangiehIzar2021_RNA	SMAD3	0.0097971381626776	0.0269421299473636	0.5254279638167211	0.0090613132437564	0.0249186114203302	0.5257447263758717	0.0037456837159757	0.0117721488216379	0.5291336682751785	0.0050076051729032	0.0137709142254839	0.5280565355795651	ulm, zscore	0.2943457915222387	0.6622780309250371	
ReplogleWeissman2022_K562_gwps	SMAD3	0.6762615239182989	0.879855710281378	0.48906468731268	0.7497427181899892	0.9109777113491266	0.4838893534756957	0.838295593514301	0.9650178600966016	0.4763850781041309	0.8453846798489041	0.9705182213284496	0.4756829349565211				
SunshineHein2023	SMAD3	0.3922619503834804	0.6775433688441934	0.5072323378696236	0.3190811394919998	0.6336776643510489	0.5124380460349462	0.4171840937335274	0.7205907073579109	0.505531228998656	0.3651976265426687	0.6289881636518541	0.5091145833333333				
FrangiehIzar2021_RNA	SMAD4	2.823181935109327e-05	0.0001242200051448	0.5466486129195174	5.3949644279911425e-09	3.9563072471935046e-08	0.5662329925686437	5.833129552006939e-14	4.277628338138422e-13	0.585956382542375	7.309349461109416e-14	5.360189604813573e-13	0.5856096138368752	ulm, zscore	0.7441576972516557	0.8371774094081127	
PapalexiSatija2021_eccite_RNA	SMAD4	7.531433623625105e-12	1.882858405906276e-11	0.585728967790106	1.5305570881782078e-17	3.8263927204455185e-17	0.6072893599105557	7.923221547570743e-18	2.6410738491902477e-17	0.6082624108513623	1.414420112654184e-18	4.71473370884728e-18	0.6107694479812055	zscore, ulm	0.0107435723395715	0.0429742893582861	zscore
ReplogleWeissman2022_K562_gwps	SMAD4	0.2921143964480896	0.6858545805559533	0.5125806142417151	0.2454789849535918	0.603502272722088	0.5158353811167369	0.2896066482958388	0.6747536341738101	0.5127489042909722	0.2493090153281492	0.6330768254400193	0.5155567355462682				
ReplogleWeissman2022_K562_gwps	SMARCD3	0.0970084730581518	0.4015690623164969	0.5158889668091807	0.1323927679429877	0.4681280814938175	0.5136424256519175	0.1262782400605936	0.4775320677180016	0.5139973312797733	0.1262782400605936	0.4837098687066808	0.5139973312797733				
NormanWeissman2019_filtered	SNAI1	0.0206160961717064	0.0329857538747303	0.5279482786283194	0.6646727132631594	0.7596259580150393	0.4941775186164849	0.0213657622246421	0.0284876829661895	0.527744781570011	6.317408448701605e-05	0.0001123094835324	0.552488441514283	zscore, z-aggregate	5.531603364173471e-06	1.1063206728346942e-05	zscore
ReplogleWeissman2022_K562_gwps	SOX2	0.5570091332900129	0.8392270941569527	0.4843549267190626	0.7119570930764864	0.9109777113491266	0.4377825217066656	0.6805113864382172	0.9241133890000136	0.4477613654856836	0.6664241788985792	0.9297028668585116	0.4520998267295928				
NadigOConner2024_hepg2	SP1	0.0353504158961463	0.0964102251713083	0.5599294063645069	0.0392937311047449	0.1140785741750661	0.5583228471711104	0.0881263938642681	0.2143614985887603	0.5448425229046802	0.1242099320629409	0.279472347141617	0.5382711945783243	z-aggregate, viper	0.945043026300006	0.9736806937636426	
NadigOConner2024_jurkat	SP1	0.2484918205394641	0.4494001009756265	0.5141926618278235	0.1244039590448348	0.2857928788867828	0.5240967814746047	0.0577259262225533	0.1962681491566812	0.5328913629850122	0.0544990902846195	0.1930176114246944	0.5334880748432334				
ReplogleWeissman2022_K562_gwps	SP1	0.0011602585396911	0.0201706484592467	0.5627271091433487	0.0007121077692276	0.0107290903896964	0.5656903407032582	0.0001997936329323	0.0032252400744789	0.5729119803145147	0.0007153865952698	0.0107784913687317	0.5656629921924083	ulm, viper	0.2017899468563594	0.6286359597189406	
ReplogleWeissman2022_rpe1	SP1	0.5153250724833781	0.6115190860136087	0.4991888289900252	0.453293042296287	0.5932805994760227	0.5024782450299059	0.3327410380458989	0.4486962482740151	0.5091304006972658	0.2891567214511317	0.40210856576798	0.5117382301807265				
ReplogleWeissman2022_K562_gwps	SP3	0.9170758621037404	0.9984915547777272	0.4667487123556094	0.8753859337074086	0.9816359340726348	0.4723505258025681	0.7617724631884424	0.9459372345087252	0.4829140854085454	0.5952847378706531	0.8569066927310038	0.4942130060748624				
NormanWeissman2019_filtered	SPI1	2.921116312736104e-66	1.5579287001259222e-65	0.7061243443964134	6.176544990175255e-70	3.2941573280934695e-69	0.7119496444910254	6.130059908856411e-76	3.26936528472342e-75	0.7211381776811057	1.1187398061856592e-91	5.966612299656849e-91	0.7435961890827123	zscore, ulm	1.2071428669819446e-22	1.6900000137747224e-21	zscore
PapalexiSatija2021_eccite_RNA	SPI1	0.0211216611381893	0.0301738016259847	0.5854987426655491	0.0054131740877479	0.0108263481754959	0.6072663453478625	0.0096851036347958	0.0161418393913264	0.5984300782341436	0.0143749148604583	0.0287498297209166	0.5920560910868957	viper, ulm	0.585960175386393	0.585960175386393	
ReplogleWeissman2022_K562_gwps	SPI1	0.0582035605623868	0.2798724401510519	0.5500787783794209	0.1227653575052235	0.4681280814938175	0.537040711424336	0.1785960956656681	0.5551848384068339	0.5293681549024832	0.2562854364107588	0.6386566418651929	0.5208872210681498				
TianKampmann2021_CRISPRa	SPI1	0.0018513233037889	0.0074052932151559	0.6478802992518703	0.0282013730905024	0.1128054923620097	0.597221232632704	0.0231178460765061	0.0616475895373496	0.6015675097969363	0.0250174805514728	0.0500349611029456	0.5998574991093695	z-aggregate, ulm	0.1159808746367514	0.1933014577279191	
ReplogleWeissman2022_K562_gwps	SREBF1	0.9403615533932737	0.9984915547777272	0.4599032706517797	0.9292125265363964	0.9955498437384808	0.4621648270646461	0.9637654919458472	0.999996985483837	0.4537684983975943	0.9619812384042852	0.99999607242354	0.4543348979789374				
SunshineHein2023	SREBF1	0.0222717936406409	0.0705273465286965	0.5959318693693694	0.5110608849347149	0.8214738472741585	0.498680320945946	0.012139403018976	0.0384414428934241	0.6075714386261262	0.0184417688906021	0.05839893482024	0.5996621621621622	ulm, zscore	0.4099784428133562	0.6149676642200345	
ReplogleWeissman2022_K562_gwps	SREBF2	7.805666644924927e-44	1.764080661753033e-41	0.7916540368216419	9.851683277090153e-39	2.226480420622375e-36	0.773276507347647	7.754834717698846e-51	1.7525926461999392e-48	0.8151585942590405	7.754834717698846e-51	1.7525926461999392e-48	0.8151585942590405	ulm, zscore	1.0	1.0	
SunshineHein2023	SREBF2	2.2627037942245593e-05	0.0001074784302256	0.6423502604166667	0.0001671109038304	0.0006350214345557	0.6251953125	3.337385427292469e-07	1.5852580779639228e-06	0.6734747023809524	6.023297902126644e-08	3.677551336246972e-07	0.6847191220238096	zscore, ulm	0.0414945924939805	0.1867256662229123	
NadigOConner2024_hepg2	SRF	0.0067471402736504	0.0233554855626361	0.6092428043025381	0.0003645433773849	0.0021872602643099	0.64939132406502	1.4744000605631855e-05	0.0001020738503466	0.6847214545866814	1.9109804718055795e-05	0.0001234910644057	0.6820949600593323	ulm, zscore	0.5445484636578704	0.7989195921921421	
ReplogleWeissman2022_rpe1	SRF	7.061963084986018e-14	6.675141594529074e-13	0.7199453992907442	1.4364157337131175e-16	1.8263000042923923e-15	0.7432447762708267	1.1362975824493937e-22	1.6855080806332677e-21	0.7893519393858341	3.9370651717702707e-22	5.8399800047925676e-21	0.7855677044183226	ulm, zscore	0.0861607243147652	0.25369546603792	
NadigOConner2024_hepg2	SSRP1	0.1169202088155008	0.2391549725771608	0.6300165404370157	0.0481724180324183	0.1354849257161766	0.6819302980180493	0.2752913276186052	0.4858082252093034	0.5664664403238444	0.2752913276186052	0.4582159361698146	0.5664664403238444				
NadigOConner2024_jurkat	SSRP1	0.0167536419230377	0.0712029781729103	0.6489610524186187	0.0640194881162402	0.1813885496626807	0.6066358428280296	0.0300690531709317	0.1111247617186607	0.6317126968227103	0.0300690531709317	0.1161758872513271	0.6317126968227103	z-aggregate, ulm	0.3338890145277118	0.8068984517753035	
ReplogleWeissman2022_K562_essential	SSRP1	0.141105103294868	0.3880390340608872	0.5137671936005224	0.1875749019467485	0.393308279147192	0.5113539857068576	0.8215138333455769	0.9921142109241444	0.4882073131861521	0.8215138333455769	0.9731779256555296	0.4882073131861521				
ReplogleWeissman2022_K562_gwps	SSRP1	0.0405137686684221	0.2180026599776999	0.5284827934138343	0.1397093250822706	0.4681280814938175	0.5176578196952424	0.3168711234365433	0.7161287389665879	0.5077784431418864	0.3168711234365433	0.6756608631282076	0.5077784431418864				
ReplogleWeissman2022_rpe1	SSRP1	0.3598810218297938	0.5084033482992326	0.5366358538508718	0.5438102729178514	0.6680756756391409	0.4885547183036888	0.7526078219297493	0.8478746348322492	0.4291597301323052	0.7526078219297493	0.8587448224583036	0.4291597301323052				
WesselsSatija2023	SSRP1	0.2009026577964217	0.2009026577964217	0.5451001375936401	0.2002366810734738	0.2288419212268272	0.5452530194159915	0.3011993136845087	0.34422778706801	0.5280538144014677	0.3011993136845087	0.34422778706801	0.5280538144014677				
FrangiehIzar2021_RNA	STAT1	1.0225882040774071e-39	2.249694048970296e-38	0.6435097765071346	3.3160338869745705e-55	7.295274551344055e-54	0.6704925243976178	5.32431673857789e-64	1.1713496824871356e-62	0.684074026875197	4.105473032611568e-61	9.032040671745449e-60	0.6797277198182737	ulm, zscore	0.0131427020690283	0.0591421593106275	ulm
PapalexiSatija2021_eccite_RNA	STAT1	2.3872792295233124e-86	2.3872792295233125e-85	0.7933799264478224	2.5140175961161778e-102	2.514017596116178e-101	0.8200293755616471	9.63794992168771e-75	9.637949921687708e-74	0.7724007536455149	4.260658654780221e-75	4.2606586547802214e-74	0.773065290772751	viper, z-aggregate	6.685242307631671e-06	5.3481938461053366e-05	viper
ReplogleWeissman2022_K562_gwps	STAT1	0.2864755813880349	0.6858545805559533	0.5145094554161096	0.142332370582731	0.4681280814938175	0.5275382944618353	0.1227782193492051	0.4775320677180016	0.5298885602175825	0.0935775898483931	0.3990289680327707	0.5339510013838232				
SunshineHein2023	STAT1	3.664373633842275e-08	2.320769968100108e-07	0.6131516894693201	1.4683471289381572e-09	9.299531816608333e-09	0.6247586935116087	2.9230666025146087e-08	1.851275514925919e-07	0.6140035499585407	7.742213339467309e-08	3.677551336246972e-07	0.6102884017412935	viper, ulm	0.2608253273867725	0.6149676642200345	
FrangiehIzar2021_RNA	STAT3	0.0938090767359242	0.2063799688190332	0.5166313604396824	0.3088900475871398	0.566298420576423	0.5062983306160196	0.0167081172309332	0.0408420643422811	0.5268473761090761	0.0270466856859392	0.0661141205656293	0.5243109024336251	ulm, zscore	0.1672971451360988	0.5018914354082965	
PapalexiSatija2021_eccite_RNA	STAT3	0.1597902468508409	0.1997378085635511	0.5142174857051529	0.0634645371205961	0.0793306714007451	0.5218022983971748	0.2945297570558112	0.368162196319764	0.5077165820225827	0.264052232661952	0.3300652908274399	0.5090121720856449	viper, z-aggregate	0.3502680134910658	0.5604288215857054	
ReplogleWeissman2022_K562_gwps	STAT3	0.1982706044771056	0.5819370988548815	0.5187924680024124	0.5124779346774622	0.8261402458426447	0.4993066368140769	0.1856063178245342	0.5551848384068339	0.5198207267896772	0.2359293355472599	0.6272944686315384	0.5159473532762296				
ReplogleWeissman2022_K562_gwps	STAT4	0.9407811197548602	0.9984915547777272	0.4573781124055868	0.876167349630419	0.9816359340726348	0.4684426484525325	0.9495321683740338	0.999996985483837	0.4552224035764543	0.9488029003435184	0.99999607242354	0.455412905294799				
NadigOConner2024_hepg2	STAT5A	0.3049327726104898	0.4731715437059324	0.527439814522964	0.2076205752155575	0.3892885785291704	0.5438091435695924	0.1402599798144072	0.3100553643160539	0.5580281157410325	0.1166629558168766	0.2692222057312537	0.5640869388584198				
NadigOConner2024_jurkat	STAT5A	0.4415708052791096	0.6584827798021811	0.5040287547784821	0.4938239202475336	0.6770166648554896	0.5004246707490982	0.474108159758647	0.7327126105360908	0.5017803216412813	0.3856574988878027	0.6556177481092647	0.5079661341929609				
PapalexiSatija2021_eccite_RNA	STAT5A	0.8693895706489367	0.9587056862517052	0.4857254062964663	0.7637955128130852	0.7637955128130852	0.4908704926436076	0.8044344307481701	0.8173610181329788	0.4891043733869932	0.8205553888899784	0.8205553888899784	0.4883431041215385				
ReplogleWeissman2022_K562_essential	STAT5A	0.9999881318155772	0.9999881318155772	0.4135506385987382	0.99999102861759	0.99999102861759	0.4122707573509883	0.999974251399644	0.999974251399644	0.4171866859034453	0.9999654569773756	0.9999654569773756	0.4186044574663904				
ReplogleWeissman2022_K562_gwps	STAT5A	0.99999988097155	0.99999988097155	0.4309833884864289	0.99998213924301	0.99998213924301	0.4447860150189411	0.999996985483837	0.999996985483837	0.439552169220438	0.99999607242354	0.99999607242354	0.4403038576750724				
ReplogleWeissman2022_rpe1	STAT5A	0.0657794038419311	0.1125839796525359	0.544850516723773	0.0862982543245722	0.1536108926977386	0.5405654678183235	0.0863373057184057	0.1449815133761907	0.5405580893440998	0.1399800062917827	0.2265131010903394	0.53213371639912				
NadigOConner2024_hepg2	STAT5B	0.3492241990547837	0.5152488182775498	0.5118338902616781	0.380024634798636	0.5632028619306088	0.509329386843098	0.4576866616162814	0.6538380880232593	0.5032467025154411	0.4598906897155499	0.6958633432934764	0.5030770570075872				
NadigOConner2024_jurkat	STAT5B	0.93581461302968	0.9999999809091804	0.4683888319189768	0.785582010140986	0.9023577143511328	0.4835520064917167	0.7867812164806938	0.9651213932810452	0.4834664089610342	0.7866195523650238	0.9560921710540908	0.4834779646276764				
ReplogleWeissman2022_K562_gwps	STAT5B	1.1941918759007826e-07	5.397747279071536e-06	0.632974666781542	0.0001016220305691	0.0022966578908634	0.5956195241392587	3.4052834558270684e-06	0.0001099420087167	0.6158137699449768	6.096038874838535e-06	0.0001722130982141	0.6125860900772112	z-aggregate, ulm	0.0012430837354742	0.009323128016057	z-aggregate
ReplogleWeissman2022_rpe1	STAT5B	0.2963289837493785	0.425375476672495	0.5118990706709236	0.3620141284431973	0.4896986235338263	0.5078532073048945	0.4430007919496901	0.5632438640503203	0.5031888843285819	0.4249817649519711	0.5562261335400799	0.5042075236866956				
NadigOConner2024_hepg2	SUPT16H	0.0682226646999981	0.1497570688536545	0.5567533113394553	0.11807307648233	0.2721641762341052	0.5451750054284253	0.072406514246514	0.181016285616285	0.5556010842841833	0.072406514246514	0.181016285616285	0.5556010842841833				
NadigOConner2024_jurkat	SUPT16H	0.3611529311229774	0.5903461374125593	0.5138662863853704	0.5265544612328305	0.6993301438248529	0.4974018348064149	0.8066978026042233	0.9651213932810452	0.4662208020986647	0.8066978026042233	0.9560921710540908	0.4662208020986647				
ReplogleWeissman2022_K562_essential	SUPT16H	0.0272360855058424	0.1048589291974932	0.5587669860354437	0.1506528823971338	0.3538401981577279	0.5315872419479408	0.3990819792966267	0.798400376388726	0.5078151418373098	0.3990819792966267	0.8313085811442766	0.5078151418373098				
ReplogleWeissman2022_K562_gwps	SUPT16H	0.2590962418464042	0.6656555946236233	0.5186640085773638	0.438453280634755	0.810985357816867	0.5044744354352342	0.5475114747846969	0.8405712692854931	0.4965516317094418	0.5475114747846969	0.8476373001481424	0.4965516317094418				
ReplogleWeissman2022_rpe1	SUPT16H	0.0001242249026196	0.0003948577261839	0.6965635074340514	0.0078019014066311	0.0178043391074402	0.6297930067648205	0.0030701496176085	0.0070062388709529	0.6470842384818281	0.0030701496176085	0.007384954485599	0.6470842384818281	z-aggregate, ulm	0.069954337498581	0.2428272858327809	
WesselsSatija2023	SUPT16H	0.0003124738028281	0.0024251605944117	0.5986577909627003	0.0011324491624392	0.0045297966497569	0.5882384863065736	0.0013365553017634	0.0028497258434097	0.5867913606598893	0.0013365553017634	0.0037996344578796	0.5867913606598893	z-aggregate, viper	0.1789212953641364	0.4473032384103412	
NadigOConner2024_hepg2	SUPT4H1	0.0293633932649261	0.0825845435576048	0.7063056788833754	0.0630873448936358	0.1720563951644612	0.6678564173993791	0.0451726241790018	0.1195745934150047	0.685151330489539	0.0451726241790018	0.1270480055034425	0.685151330489539	z-aggregate, ulm	0.5789551684175518	0.7989195921921421	
NadigOConner2024_jurkat	SUPT4H1	0.9911561613386424	0.9999999809091804	0.3384736552675483	0.9935362903144496	0.9999999997133712	0.3307328803512009	0.9946961559997228	0.9999999984302912	0.3259933450773145	0.9946961559997228	0.99999999998846	0.3259933450773145				
ReplogleWeissman2022_K562_essential	SUPT4H1	0.8027697532032432	0.9923877742199604	0.4711294228458047	0.7841586854984073	0.901197295274289	0.4733413282755887	0.8794903165340544	0.999974251399644	0.4602500392455588	0.8794903165340544	0.9999654569773756	0.4602500392455588				
ReplogleWeissman2022_K562_gwps	SUPT4H1	0.2378710764444762	0.6433917562701827	0.5172922410156172	0.152565930056132	0.4723273998998061	0.5248664270013298	0.4644268915299434	0.823505835306506	0.5021651048150458	0.4644268915299434	0.7774850184130905	0.5021651048150458				
ReplogleWeissman2022_rpe1	SUPT4H1	4.6440378399673875e-05	0.0001722164032321	0.7821398843424165	0.0002540022804419	0.0009042481183734	0.7510842898449137	0.0001156444602096	0.0003860492009983	0.7659357749934286	0.0001156444602096	0.0004169331370782	0.7659357749934286	z-aggregate, ulm	0.3378525472651114	0.6886994232711886	
NadigOConner2024_hepg2	SUPT5H	0.0002072468586026	0.0009816956460125	0.7475116798699979	0.0976297508526634	0.2374777723443163	0.5908520629458365	0.0485876897072659	0.1249397735329695	0.6163506231255451	0.0485876897072659	0.1286144727545275	0.6163506231255451	z-aggregate, ulm	2.329482759073131e-07	3.960120690424323e-06	z-aggregate
NadigOConner2024_jurkat	SUPT5H	0.0012838949901629	0.0108716190105215	0.6300058719906048	0.0014483066857707	0.0136784520322794	0.6284222986513063	0.0187651070850078	0.0839491632750349	0.5896802095275377	0.0187651070850078	0.093825535425039	0.5896802095275377	z-aggregate, viper	0.9109094956871104	1.0	
ReplogleWeissman2022_K562_essential	SUPT5H	4.235230351914227e-06	4.658753387105649e-05	0.5708211313832314	2.504213739456416e-07	4.820611448453601e-06	0.579935297432894	0.2483170399639855	0.6167874863621575	0.5108118486921351	0.2483170399639855	0.6167874863621575	0.5108118486921351	viper, z-aggregate	0.1223678243992043	0.3212155390479113	
ReplogleWeissman2022_K562_gwps	SUPT5H	0.007077424790896	0.0639799201096999	0.5624054643292934	0.1110875054808675	0.4681280814938175	0.5310545555037824	0.3612525814078111	0.7602413715539595	0.5090336076614477	0.3612525814078111	0.7126268853736865	0.5090336076614477	z-aggregate, viper	0.0007218165402305	0.0072181654023058	z-aggregate
ReplogleWeissman2022_rpe1	SUPT5H	0.0030304058908423	0.0067426531071241	0.7994079433227772	0.0617923902384651	0.1145733902338207	0.668886357662315	0.0271904339798058	0.0537766360933938	0.7089033808564169	0.0271904339798058	0.0537766360933938	0.7089033808564169	z-aggregate, ulm	0.1870723851069893	0.4217037445697933	
WesselsSatija2023	SUPT5H	0.0011499907573121	0.0024251605944117	0.6083363713695467	0.0008144129763323	0.0045297966497569	0.6122250577226881	0.0014248629217048	0.0028497258434097	0.6062705067444404	0.0014248629217048	0.0037996344578796	0.6062705067444404	viper, z-aggregate	0.6988123551392084	0.8735154439240104	
GasperiniShendure2019_lowMOI	TAF12	0.2345499450854313	0.5081915476851012	0.6490514905149051	0.3477817440081589	0.5711411536092568	0.5840108401084011	0.1545712828731695	0.2870609539073149	0.7235772357723577	0.1545712828731695	0.3674555161651616	0.7235772357723577				
ReplogleWeissman2022_K562_gwps	TAF9	0.4636355898190209	0.7886027772090635	0.5021394914949372	0.4592724035517447	0.8247823973684612	0.5023970416559391	0.4466470994571157	0.8011289244230806	0.5031440341119501	0.4466470994571157	0.7647139733129406	0.5031440341119501				
ReplogleWeissman2022_K562_gwps	TBL1X	0.6813042004391201	0.879855710281378	0.4867746254673361	0.5819101230675214	0.8298497066840947	0.494198015220269	0.5475886983257912	0.8405712692854931	0.4966450420333814	0.5475886983257912	0.8476373001481424	0.4966450420333814				
ReplogleWeissman2022_K562_gwps	TBL1XR1	0.1600572208320662	0.5242453899716951	0.5336084136007764	0.1190305895941892	0.4681280814938175	0.5398831811518305	0.1883617258666752	0.5551848384068339	0.5298807852914367	0.1883617258666752	0.5908814566976147	0.5298807852914367				
NadigOConner2024_hepg2	TBP	0.6420295991375238	0.7704355189650285	0.4877784548716907	0.7890845047409808	0.9469014056891768	0.4730205159455616	0.749253436896228	0.8652039260487813	0.4774243347552305	0.7773445151453862	0.8855823590263893	0.4743638702688063				
ReplogleWeissman2022_K562_gwps	TCEA1	0.1863239144229065	0.572128429262222	0.524016502102095	0.2441930953688881	0.603502272722088	0.518666196620915	0.2418804287821331	0.6036610060148755	0.5188652474004236	0.2418804287821331	0.6283330678708288	0.5188652474004236				
ReplogleWeissman2022_K562_gwps	TCF4	0.5548197145373066	0.8392270941569527	0.4968408480092989	0.5209093249937436	0.8261402458426447	0.4987983177375517	0.6696740881445022	0.9241133890000136	0.4899387505758069	0.5937232222432929	0.8569066927310038	0.4945654359043088				
ReplogleWeissman2022_K562_gwps	TCF7L2	0.6129905404842142	0.8604711934747354	0.4938821093205993	0.302123175409923	0.6518861534424408	0.5110439385949322	0.4966241304658315	0.8246185229807445	0.5001803460663289	0.4966241304658315	0.795582659495507	0.5001803460663289				
FrangiehIzar2021_RNA	TFAP2A	0.5240235256390723	0.6781480920035053	0.4992884687980369	0.6661972893821958	0.796748522239919	0.4949287915558176	0.4332006315318035	0.6001986961647581	0.5019866607984005	0.3833402875697977	0.4685270181408639	0.5035039799722462				
ReplogleWeissman2022_K562_gwps	TFAP2A	0.0060835974407105	0.0572872092333576	0.5431823312388939	0.0095913095045763	0.0955403448544701	0.5403354714959963	0.0049204091171672	0.0556006230239894	0.544458812922886	0.0335699671048805	0.211864336532083	0.531530651671488	ulm, z-aggregate	0.8401245260550506	0.9880113414132295	
NadigOConner2024_hepg2	TFDP1	0.4491135555693603	0.6218495384806528	0.5030812347996991	0.9224807422733398	0.9949179113747584	0.4657523153866847	0.5948970195429711	0.7840530269770861	0.4942163369951304	0.6540151142233925	0.8285346381000566	0.4904584657783926				
NadigOConner2024_jurkat	TFDP1	0.9642766684908168	0.9999999809091804	0.4712545026269628	0.9541990588772457	0.9999999997133712	0.4730982429580295	0.9498783640467794	0.9999999984302912	0.4737892410893973	0.8759933851602796	0.9927925031816502	0.4815789008599391				
